run_index,model_scale,dataset,seed,train_tokens,steps_required,steps_completed,status,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step1000_validation_loss,final_validation_loss,final_validation_perplexity,matched_control_step1000_validation_loss,matched_control_validation_loss,lead_at_step1000_vs_matched_control,lead_vs_matched_control,time_scope,total_seconds,matched_control_total_seconds,total_time_ratio_vs_matched_control,training_loop_total_seconds,mean_seconds_per_step,tokens_per_second,stopped_early,lr_wd_fairness_passed,realized_lr_trace_sha256,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,source_phase,source_row_index,source_row_id,source_jsonl,source_jsonl_sha256
397,12l_768d,c4_en,1337,300000000,9150,481,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,233.10865819000173,,,233.10865819000173,0.45425387700513875,72135.87304094559,True,,,982221,0,damle-compute-01,982221:0:1782671578,12l_768d_300m_tokens_9150_steps,397,12l_768d_300m_tokens_9150_steps_c4_en_seed1337_rlb_ademamix,,
396,12l_768d,c4_en,1337,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,5910.00542734,,,5910.00542734,0.526314165870088,62259.39206068842,False,,,,,,,12l_768d_300m_tokens_9150_steps,396,12l_768d_300m_tokens_9150_steps_c4_en_seed1337_silu_ademamix,,
411,12l_768d,c4_en,2027,300000000,9150,818,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,343.9094561673701,,,343.9094561673701,0.3935749512578179,83257.3310249482,True,,,982228,0,barcheck-compute-01,982228:0:1782666010,12l_768d_300m_tokens_9150_steps,411,12l_768d_300m_tokens_9150_steps_c4_en_seed2027_rlb_ademamix,,
410,12l_768d,c4_en,2027,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,4655.217593896,,,4655.217593896,0.38736271419387885,84592.55059742094,False,,,,,,,12l_768d_300m_tokens_9150_steps,410,12l_768d_300m_tokens_9150_steps_c4_en_seed2027_silu_ademamix,,
425,12l_768d,c4_en,3407,300000000,9150,591,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,285.2117633119924,,,285.2117633119924,0.45385081295095664,72199.93677424772,True,,,982235,0,damle-compute-01,982235:0:1782701446,12l_768d_300m_tokens_9150_steps,425,12l_768d_300m_tokens_9150_steps_c4_en_seed3407_rlb_ademamix,,
424,12l_768d,c4_en,3407,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,5763.440448483991,,,5763.440448483991,0.5240261175395574,62531.23442368581,False,,,,,,,12l_768d_300m_tokens_9150_steps,424,12l_768d_300m_tokens_9150_steps_c4_en_seed3407_silu_ademamix,,
229,12l_768d,dclm,1337,300000000,9150,556,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,288.5123552570585,,,288.5123552570585,0.48576799459470615,67456.07031467672,True,,,982136,0,ellis-compute-02,982136:0:1782506837,12l_768d_300m_tokens_9150_steps,229,12l_768d_300m_tokens_9150_steps_dclm_seed1337_rlb_ademamix,,
228,12l_768d,dclm,1337,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,3867.6800689419033,,,3867.6800689419033,0.39149431898653253,83699.80970560962,False,,,,,,,12l_768d_300m_tokens_9150_steps,228,12l_768d_300m_tokens_9150_steps_dclm_seed1337_silu_ademamix,,
243,12l_768d,dclm,2027,300000000,9150,547,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,235.1760729481466,,,235.1760729481466,0.4015853471230936,81596.60265182928,True,,,982143,0,seo-compute-01,982143:0:1782518104,12l_768d_300m_tokens_9150_steps,243,12l_768d_300m_tokens_9150_steps_dclm_seed2027_rlb_ademamix,,
242,12l_768d,dclm,2027,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,5766.922846351983,,,5766.922846351983,0.5315181772499954,61649.8200861865,False,,,,,,,12l_768d_300m_tokens_9150_steps,242,12l_768d_300m_tokens_9150_steps_dclm_seed2027_silu_ademamix,,
