row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
453,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_muon,E2_global_rational_optimizers_300m,204,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_muon,3407,rlb_muon,rlb_fused_global_rational,muon,True,3.9083242416381836,49.815403410545485,9150,32768,299827200,982232,0,ellis-compute-02,982232:0:1782670267,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_muon/rlb_fused_global_rational.jsonl
454,E2_m0_300m_c4_en_m0_300m_seed3407_silu_lion,E2_m0_300m,454,E2_m0_300m_c4_en_m0_300m_seed3407_silu_lion,3407,silu_lion,silu,lion,True,3.9139041900634766,50.09414775866044,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_lion/silu.jsonl
455,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_lion,E2_global_rational_optimizers_300m,205,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_lion,3407,rlb_lion,rlb_fused_global_rational,lion,True,3.9000768661499023,49.40624662753724,9150,32768,299827200,982233,0,damle-compute-01,982233:0:1782697130,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_lion/rlb_fused_global_rational.jsonl
456,E2_m0_300m_c4_en_m0_300m_seed3407_silu_soap,E2_m0_300m,456,E2_m0_300m_c4_en_m0_300m_seed3407_silu_soap,3407,silu_soap,silu,soap_adamw,True,4.027885437011719,56.14206969976855,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_soap/silu.jsonl
457,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_soap,E2_global_rational_optimizers_300m,206,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_soap,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,True,3.9909911155700684,54.10849056391739,9150,32768,299827200,982234,0,damle-compute-01,982234:0:1782675030,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_soap/rlb_fused_global_rational.jsonl
458,E2_m0_300m_c4_en_m0_300m_seed3407_silu_ademamix,E2_m0_300m,458,E2_m0_300m_c4_en_m0_300m_seed3407_silu_ademamix,3407,silu_ademamix,silu,ademamix,True,nan,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_ademamix/silu.jsonl
459,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_ademamix,E2_global_rational_optimizers_300m,207,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_ademamix,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982235,0,damle-compute-01,982235:0:1782701446,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_ademamix/rlb_fused_global_rational.jsonl
460,E2_m0_300m_c4_en_m0_300m_seed3407_silu_came,E2_m0_300m,460,E2_m0_300m_c4_en_m0_300m_seed3407_silu_came,3407,silu_came,silu,adafactor_came,True,4.3145365715026855,74.77896071132108,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_came/silu.jsonl
461,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_came,E2_global_rational_optimizers_300m,208,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_came,3407,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.343373775482178,76.96677040162776,9150,32768,299827200,982236,0,damle-compute-01,982236:0:1782679486,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_came/rlb_fused_global_rational.jsonl
462,E2_m0_300m_c4_en_m0_300m_seed3407_silu_schedulefree,E2_m0_300m,462,E2_m0_300m_c4_en_m0_300m_seed3407_silu_schedulefree,3407,silu_schedulefree,silu,schedule_free_adamw,True,4.308978080749512,74.36445562825112,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed3407_silu_schedulefree/silu.jsonl
463,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_schedulefree,E2_global_rational_optimizers_300m,209,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_schedulefree,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.302669525146484,73.89679999179823,9150,32768,299827200,982237,0,damle-compute-01,982237:0:1782701777,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed3407_rlb_schedulefree/rlb_fused_global_rational.jsonl
464,E2_m0_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_original,E2_rational_only_300m,29,E2_rational_only_300m_c4_en_m0_300m_seed3407_rlb_rational_only_matrixpolicy,3407,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.8666021823883057,47.7797630352305,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_rational_only_300m/c4_en/E2_rational_only_300m_c4_en_m0_300m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
