update,loss_tokens,proposal_accepted,functional_refresh,ledger_measurement,coefficient_abs_deviation_mean,coefficient_abs_deviation_max,budget_residual,beta2,fixed_activation_congruence,response_departure_energy
281,73662464,False,True,functional,0.0,0.0,7.296525531939362e-16,0.95,1.0,0.0
282,73924608,True,False,gradient_surrogate,0.17132100462913513,1.659132957458496,0.0,0.95,1.0,0.0
283,74186752,True,False,gradient_surrogate,0.2195562720298767,2.1502130031585693,1.8577473136406475e-16,0.95,1.0,0.0
284,74448896,True,False,gradient_surrogate,0.6049801111221313,7.618056297302246,3.649647776696101e-16,0.95,1.0,0.0
285,74711040,False,False,gradient_surrogate,0.0,0.0,1.8266089042049585e-16,0.95,1.0,0.0
286,74973184,False,False,gradient_surrogate,0.0,0.0,1.8175682645557814e-16,0.95,1.0,0.0
287,75235328,True,False,gradient_surrogate,0.323718786239624,4.419739723205566,0.0,0.95,1.0,0.0
288,75497472,False,False,gradient_surrogate,0.0,0.0,1.819618094772173e-16,0.95,1.0,0.0
289,75759616,False,True,functional,0.0,0.0,3.6294084651226024e-16,0.95,1.0,0.0
290,76021760,True,False,gradient_surrogate,0.28748902678489685,5.708274841308594,0.0,0.95,1.0,0.0
291,76283904,False,False,gradient_surrogate,0.0,0.0,1.4662698399172876e-15,0.95,1.0,0.0
292,76546048,True,False,gradient_surrogate,0.27661633491516113,2.913348913192749,1.8248644775792737e-16,0.95,1.0,0.0
293,76808192,True,False,gradient_surrogate,0.5914465188980103,7.6911211013793945,1.8322327324114374e-16,0.95,1.0,0.0
294,77070336,False,False,gradient_surrogate,0.0,0.0,7.268613319876664e-16,0.95,1.0,0.0
295,77332480,False,False,gradient_surrogate,0.0,0.0,3.6052095446108407e-16,0.95,1.0,0.0
296,77594624,True,False,gradient_surrogate,0.1574253886938095,1.718358039855957,3.6394614314845045e-16,0.95,1.0,0.0
297,77856768,True,True,functional,0.19974550604820251,2.951287269592285,0.0,0.95,1.0,0.0
298,78118912,True,False,gradient_surrogate,0.3671228289604187,4.561463832855225,1.8154214857766584e-16,0.95,1.0,0.0
299,78381056,True,False,gradient_surrogate,0.3894164562225342,3.3974690437316895,3.6330896811235177e-16,0.95,1.0,0.0
300,78643200,True,False,gradient_surrogate,0.3160742223262787,3.616302490234375,3.6357082373000386e-16,0.95,1.0,0.0
301,78905344,False,False,gradient_surrogate,0.0,0.0,7.265783107859883e-16,0.95,1.0,0.0
302,79167488,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
303,79429632,True,False,gradient_surrogate,0.14420823752880096,1.40639328956604,3.6456490879603605e-16,0.95,1.0,0.0
304,79691776,True,False,gradient_surrogate,0.4120742678642273,4.339423179626465,7.221194894836059e-16,0.95,1.0,0.0
305,79953920,True,True,functional,0.5245679616928101,5.113994598388672,1.813681838797088e-16,0.95,1.0,0.0
306,80216064,False,False,gradient_surrogate,0.0,0.0,7.292765450969987e-16,0.95,1.0,0.0
307,80478208,False,False,gradient_surrogate,0.0,0.0,3.605410839431358e-16,0.95,1.0,0.0
308,80740352,True,False,gradient_surrogate,0.5748250484466553,6.769311904907227,3.6300881514692063e-16,0.95,1.0,0.0
309,81002496,False,False,gradient_surrogate,0.0,0.0,3.6238463926384017e-16,0.95,1.0,0.0
310,81264640,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
311,81526784,True,False,gradient_surrogate,0.2461877465248108,3.3033199310302734,5.435491222936403e-16,0.95,1.0,0.0
312,81788928,False,False,gradient_surrogate,0.0,0.0,7.238123459333284e-16,0.95,1.0,0.0
313,82051072,False,True,functional,0.0,0.0,5.36971362525324e-16,0.95,1.0,0.0
314,82313216,True,False,gradient_surrogate,0.2319168746471405,3.1780078411102295,3.5933729343783796e-16,0.95,1.0,0.0
315,82575360,False,False,gradient_surrogate,0.0,0.0,3.57251070756712e-16,0.95,1.0,0.0
316,82837504,True,False,gradient_surrogate,0.1459522247314453,1.3745529651641846,0.0,0.95,1.0,0.0
317,83099648,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
318,83361792,True,False,gradient_surrogate,0.14883145689964294,1.9081443548202515,3.618040110780801e-16,0.95,1.0,0.0
319,83623936,False,False,gradient_surrogate,0.0,0.0,8.957087737334074e-16,0.95,1.0,0.0
320,83886080,True,False,gradient_surrogate,0.20301926136016846,3.5208115577697754,3.611355245884704e-16,0.95,1.0,0.0
321,84148224,False,True,functional,0.0,0.0,1.7882219290503596e-16,0.95,1.0,0.0
322,84410368,False,False,gradient_surrogate,0.0,0.0,1.7898574192322152e-16,0.95,1.0,0.0
323,84672512,True,False,gradient_surrogate,0.3984067440032959,4.765202522277832,7.191326791101399e-16,0.95,1.0,0.0
324,84934656,True,False,gradient_surrogate,0.782538890838623,8.0113525390625,1.7863372274849725e-16,0.95,1.0,0.0
325,85196800,True,False,gradient_surrogate,0.6097001433372498,4.974864959716797,3.579741494979415e-16,0.95,1.0,0.0
326,85458944,True,False,gradient_surrogate,0.456296443939209,3.8170742988586426,1.7868486654493938e-16,0.95,1.0,0.0
327,85721088,False,False,gradient_surrogate,0.0,0.0,3.569313834356523e-16,0.95,1.0,0.0
328,85983232,True,False,gradient_surrogate,0.5419090986251831,5.45353364944458,3.5773942465003086e-16,0.95,1.0,0.0
329,86245376,False,True,functional,0.0,0.0,3.5529812753393657e-16,0.95,1.0,0.0
330,86507520,False,False,gradient_surrogate,0.0,0.0,3.5653581015078444e-16,0.95,1.0,0.0
331,86769664,True,False,gradient_surrogate,0.48974570631980896,3.652222156524658,3.5898145602167984e-16,0.95,1.0,0.0
332,87031808,False,False,gradient_surrogate,0.0,0.0,7.117547707941757e-16,0.95,1.0,0.0
333,87293952,False,False,gradient_surrogate,0.0,0.0,5.370264048042526e-16,0.95,1.0,0.0
334,87556096,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
335,87818240,False,False,gradient_surrogate,0.0,0.0,3.5530440285419043e-16,0.95,1.0,0.0
336,88080384,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
337,88342528,False,True,functional,0.0,0.0,7.127330877869397e-16,0.95,1.0,0.0
338,88604672,False,False,gradient_surrogate,0.0,0.0,3.55304826648495e-16,0.95,1.0,0.0
339,88866816,False,False,gradient_surrogate,0.0,0.0,3.547192660239203e-16,0.95,1.0,0.0
340,89128960,False,False,gradient_surrogate,0.0,0.0,7.094722959618056e-16,0.95,1.0,0.0
341,89391104,True,False,gradient_surrogate,0.6205460429191589,8.609235763549805,1.7710863945204618e-16,0.95,1.0,0.0
342,89653248,False,False,gradient_surrogate,0.0,0.0,1.7644732549693494e-16,0.95,1.0,0.0
343,89915392,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
344,90177536,False,False,gradient_surrogate,0.0,0.0,5.328869478710202e-16,0.95,1.0,0.0
345,90439680,False,True,functional,0.0,0.0,8.939973892320104e-16,0.95,1.0,0.0
346,90701824,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
347,90963968,True,False,gradient_surrogate,0.36320704221725464,4.5344109535217285,1.071294386499017e-15,0.95,1.0,0.0
348,91226112,False,False,gradient_surrogate,0.0,0.0,2.316714136627404e-15,0.95,1.0,0.0
349,91488256,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
350,91750400,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
351,92012544,False,False,gradient_surrogate,0.0,0.0,3.6056761206718564e-16,0.95,1.0,0.0
352,92274688,False,False,gradient_surrogate,0.0,0.0,3.5547706156758845e-16,0.95,1.0,0.0
353,92536832,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
354,92798976,False,False,gradient_surrogate,0.0,0.0,3.5483035676845765e-16,0.95,1.0,0.0
355,93061120,True,False,gradient_surrogate,0.6588287949562073,7.265698432922363,3.565365677212124e-16,0.95,1.0,0.0
356,93323264,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
357,93585408,False,False,gradient_surrogate,0.0,0.0,3.5656244138025654e-16,0.95,1.0,0.0
358,93847552,False,False,gradient_surrogate,0.0,0.0,3.5576092902868845e-16,0.95,1.0,0.0
359,94109696,False,False,gradient_surrogate,0.0,0.0,7.099344796966145e-16,0.95,1.0,0.0
360,94371840,False,False,gradient_surrogate,0.0,0.0,3.54041134926094e-16,0.95,1.0,0.0
361,94633984,True,True,functional,0.6582931280136108,7.5593109130859375,1.0618567460824837e-15,0.95,1.0,0.0
362,94896128,False,False,gradient_surrogate,0.0,0.0,8.904098306774426e-16,0.95,1.0,0.0
363,95158272,False,False,gradient_surrogate,0.0,0.0,7.087953663859261e-16,0.95,1.0,0.0
364,95420416,False,False,gradient_surrogate,0.0,0.0,1.765602195248546e-16,0.95,1.0,0.0
365,95682560,False,False,gradient_surrogate,0.0,0.0,7.068934254869161e-16,0.95,1.0,0.0
366,95944704,False,False,gradient_surrogate,0.0,0.0,8.810575818738566e-16,0.95,1.0,0.0
367,96206848,False,False,gradient_surrogate,0.0,0.0,1.7639491675481304e-16,0.95,1.0,0.0
368,96468992,False,False,gradient_surrogate,0.0,0.0,3.538705471980122e-16,0.95,1.0,0.0
369,96731136,False,True,functional,0.0,0.0,3.5183782198160406e-16,0.95,1.0,0.0
370,96993280,False,False,gradient_surrogate,0.0,0.0,3.5200211934466757e-16,0.95,1.0,0.0
371,97255424,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
372,97517568,True,False,gradient_surrogate,0.2549576163291931,3.0635905265808105,7.062652999306101e-16,0.95,1.0,0.0
373,97779712,False,False,gradient_surrogate,0.0,0.0,5.258890731786027e-16,0.95,1.0,0.0
374,98041856,False,False,gradient_surrogate,0.0,0.0,1.0527606157014118e-15,0.95,1.0,0.0
375,98304000,True,False,gradient_surrogate,0.5678882598876953,5.61981201171875,0.0,0.95,1.0,0.0
376,98566144,False,False,gradient_surrogate,0.0,0.0,3.5069196864075324e-16,0.95,1.0,0.0
377,98828288,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
378,99090432,True,False,gradient_surrogate,0.41962894797325134,5.659083843231201,5.277110910055894e-16,0.95,1.0,0.0
379,99352576,False,False,gradient_surrogate,0.0,0.0,1.751440038950912e-16,0.95,1.0,0.0
380,99614720,False,False,gradient_surrogate,0.0,0.0,1.0516968371231798e-15,0.95,1.0,0.0
381,99876864,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
382,100139008,True,False,gradient_surrogate,0.3504774570465088,5.356021404266357,5.26179188030265e-16,0.95,1.0,0.0
383,100401152,False,False,gradient_surrogate,0.0,0.0,6.988890462740522e-16,0.95,1.0,0.0
384,100663296,False,False,gradient_surrogate,0.0,0.0,3.49693750569488e-16,0.95,1.0,0.0
385,100925440,True,True,functional,0.30493462085723877,2.9278604984283447,3.532336606899377e-16,0.95,1.0,0.0
386,101187584,False,False,gradient_surrogate,0.0,0.0,1.407847274950365e-15,0.95,1.0,0.0
387,101449728,False,False,gradient_surrogate,0.0,0.0,3.498427657011411e-16,0.95,1.0,0.0
388,101711872,False,False,gradient_surrogate,0.0,0.0,8.744997121783652e-16,0.95,1.0,0.0
389,101974016,False,False,gradient_surrogate,0.0,0.0,1.0489567735534129e-15,0.95,1.0,0.0
390,102236160,True,False,gradient_surrogate,0.4851248860359192,3.936558485031128,7.161026970056523e-16,0.95,1.0,0.0
391,102498304,False,False,gradient_surrogate,0.0,0.0,3.507546011718272e-16,0.95,1.0,0.0
392,102760448,False,False,gradient_surrogate,0.0,0.0,3.5132126230189334e-16,0.95,1.0,0.0
393,103022592,True,True,functional,0.2173924744129181,1.8719782829284668,1.0757348438499928e-15,0.95,1.0,0.0
394,103284736,False,False,gradient_surrogate,0.0,0.0,3.5249479997283006e-16,0.95,1.0,0.0
395,103546880,False,False,gradient_surrogate,0.0,0.0,7.03652809748324e-16,0.95,1.0,0.0
396,103809024,False,False,gradient_surrogate,0.0,0.0,3.5149511927871305e-16,0.95,1.0,0.0
397,104071168,True,False,gradient_surrogate,0.8461011648178101,9.735915184020996,0.0,0.95,1.0,0.0
398,104333312,False,False,gradient_surrogate,0.0,0.0,7.008346012099053e-16,0.95,1.0,0.0
399,104595456,False,False,gradient_surrogate,0.0,0.0,3.517148746698131e-16,0.95,1.0,0.0
400,104857600,False,False,gradient_surrogate,0.0,0.0,3.5063933758501306e-16,0.95,1.0,0.0
401,105119744,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
402,105381888,False,False,gradient_surrogate,0.0,0.0,3.5042509669543184e-16,0.95,1.0,0.0
403,105644032,False,False,gradient_surrogate,0.0,0.0,3.4907452533839746e-16,0.95,1.0,0.0
404,105906176,True,False,gradient_surrogate,0.7371329665184021,8.304655075073242,0.0,0.95,1.0,0.0
405,106168320,False,False,gradient_surrogate,0.0,0.0,1.7571293092499023e-16,0.95,1.0,0.0
406,106430464,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
407,106692608,False,False,gradient_surrogate,0.0,0.0,5.248844253221915e-16,0.95,1.0,0.0
408,106954752,False,False,gradient_surrogate,0.0,0.0,3.4964141737165784e-16,0.95,1.0,0.0
409,107216896,False,True,functional,0.0,0.0,3.4938190800015386e-16,0.95,1.0,0.0
410,107479040,True,False,gradient_surrogate,0.3513106107711792,4.825159549713135,5.228577878361271e-16,0.95,1.0,0.0
411,107741184,False,False,gradient_surrogate,0.0,0.0,6.95743412619289e-16,0.95,1.0,0.0
412,108003328,True,False,gradient_surrogate,0.4234805107116699,5.450150012969971,8.704989075622692e-16,0.95,1.0,0.0
413,108265472,False,False,gradient_surrogate,0.0,0.0,1.5698513276116353e-15,0.95,1.0,0.0
414,108527616,False,False,gradient_surrogate,0.0,0.0,3.538383006134211e-16,0.95,1.0,0.0
415,108789760,False,False,gradient_surrogate,0.0,0.0,1.757302065159484e-16,0.95,1.0,0.0
416,109051904,True,False,gradient_surrogate,0.3383826017379761,2.635638475418091,1.0930448725316529e-15,0.95,1.0,0.0
417,109314048,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
418,109576192,False,False,gradient_surrogate,0.0,0.0,3.517480108374548e-16,0.95,1.0,0.0
419,109838336,False,False,gradient_surrogate,0.0,0.0,8.76835485534697e-16,0.95,1.0,0.0
420,110100480,True,False,gradient_surrogate,0.6445002555847168,9.579168319702148,6.999778675535456e-16,0.95,1.0,0.0
421,110362624,True,False,gradient_surrogate,0.7158536911010742,9.966630935668945,6.990654122208532e-16,0.95,1.0,0.0
422,110624768,False,False,gradient_surrogate,0.0,0.0,5.263884051023395e-16,0.95,1.0,0.0
423,110886912,False,False,gradient_surrogate,0.0,0.0,1.748447957423131e-16,0.95,1.0,0.0
424,111149056,True,False,gradient_surrogate,0.7405838370323181,5.92136287689209,3.4903464431518923e-16,0.95,1.0,0.0
425,111411200,False,True,functional,0.0,0.0,5.231374744724331e-16,0.95,1.0,0.0
426,111673344,True,False,gradient_surrogate,0.7598363757133484,5.723352432250977,1.7473550678097695e-16,0.95,1.0,0.0
427,111935488,False,False,gradient_surrogate,0.0,0.0,1.748922286752988e-16,0.95,1.0,0.0
428,112197632,True,False,gradient_surrogate,0.47090548276901245,6.752193450927734,1.218015389600516e-15,0.95,1.0,0.0
429,112459776,False,False,gradient_surrogate,0.0,0.0,6.958237567982438e-16,0.95,1.0,0.0
430,112721920,True,False,gradient_surrogate,0.20578861236572266,2.7337305545806885,3.4928214284136046e-16,0.95,1.0,0.0
431,112984064,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
432,113246208,False,False,gradient_surrogate,0.0,0.0,3.4909204790127875e-16,0.95,1.0,0.0
433,113508352,True,True,functional,0.6534232497215271,6.720812797546387,8.695035877445054e-16,0.95,1.0,0.0
434,113770496,False,False,gradient_surrogate,0.0,0.0,3.4737863080283147e-16,0.95,1.0,0.0
435,114032640,False,False,gradient_surrogate,0.0,0.0,1.7368810891123394e-16,0.95,1.0,0.0
436,114294784,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
437,114556928,False,False,gradient_surrogate,0.0,0.0,1.7350066883662054e-16,0.95,1.0,0.0
438,114819072,False,False,gradient_surrogate,0.0,0.0,5.22463773277096e-16,0.95,1.0,0.0
439,115081216,False,False,gradient_surrogate,0.0,0.0,1.7376965120528926e-16,0.95,1.0,0.0
440,115343360,False,False,gradient_surrogate,0.0,0.0,6.964407902854634e-16,0.95,1.0,0.0
441,115605504,False,True,functional,0.0,0.0,3.484248281331308e-16,0.95,1.0,0.0
442,115867648,False,False,gradient_surrogate,0.0,0.0,5.218206307523892e-16,0.95,1.0,0.0
443,116129792,False,False,gradient_surrogate,0.0,0.0,3.4657469214537855e-16,0.95,1.0,0.0
444,116391936,True,False,gradient_surrogate,0.48071572184562683,6.562367916107178,1.7321299156914513e-16,0.95,1.0,0.0
445,116654080,False,False,gradient_surrogate,0.0,0.0,1.2110062318929487e-15,0.95,1.0,0.0
446,116916224,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
447,117178368,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
448,117440512,True,False,gradient_surrogate,0.605135977268219,8.670629501342773,1.735142648040165e-16,0.95,1.0,0.0
449,117702656,False,True,functional,0.0,0.0,3.4621842930653207e-16,0.95,1.0,0.0
450,117964800,False,False,gradient_surrogate,0.0,0.0,3.568958645941033e-16,0.95,1.0,0.0
451,118226944,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
452,118489088,False,False,gradient_surrogate,0.0,0.0,1.7370178489296493e-16,0.95,1.0,0.0
453,118751232,True,False,gradient_surrogate,0.42428964376449585,6.7908935546875,0.0,0.95,1.0,0.0
454,119013376,False,False,gradient_surrogate,0.0,0.0,3.467484882352049e-16,0.95,1.0,0.0
455,119275520,False,False,gradient_surrogate,0.0,0.0,3.4839721550120426e-16,0.95,1.0,0.0
456,119537664,True,False,gradient_surrogate,0.4914637804031372,4.667527198791504,6.940852389580545e-16,0.95,1.0,0.0
457,119799808,False,True,functional,0.0,0.0,1.038711388632384e-15,0.95,1.0,0.0
458,120061952,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
459,120324096,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
460,120586240,True,False,gradient_surrogate,0.5585491061210632,5.476950168609619,3.4627800763155773e-16,0.95,1.0,0.0
461,120848384,True,False,gradient_surrogate,0.42684778571128845,7.573300361633301,3.471362508382455e-16,0.95,1.0,0.0
462,121110528,True,False,gradient_surrogate,0.5180474519729614,19.017532348632812,8.649714861742257e-16,0.95,1.0,0.0
463,121372672,False,False,gradient_surrogate,0.0,0.0,3.4598113652162093e-16,0.95,1.0,0.0
464,121634816,True,False,gradient_surrogate,0.36988529562950134,4.571568965911865,0.0,0.95,1.0,0.0
465,121896960,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
466,122159104,False,False,gradient_surrogate,0.0,0.0,6.927009702563779e-16,0.95,1.0,0.0
467,122421248,False,False,gradient_surrogate,0.0,0.0,1.736814418210117e-16,0.95,1.0,0.0
468,122683392,True,False,gradient_surrogate,0.6610824465751648,7.903241157531738,5.192593794380426e-16,0.95,1.0,0.0
469,122945536,False,False,gradient_surrogate,0.0,0.0,1.7286072594715914e-16,0.95,1.0,0.0
470,123207680,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
471,123469824,True,False,gradient_surrogate,0.6144559979438782,6.7733283042907715,3.457876900193541e-16,0.95,1.0,0.0
472,123731968,False,False,gradient_surrogate,0.0,0.0,8.630629588306739e-16,0.95,1.0,0.0
473,123994112,True,True,functional,0.7100405097007751,5.021082878112793,0.0,0.95,1.0,0.0
474,124256256,False,False,gradient_surrogate,0.0,0.0,3.4690571756384333e-16,0.95,1.0,0.0
475,124518400,True,False,gradient_surrogate,0.645933210849762,6.15877103805542,1.7310479587159402e-16,0.95,1.0,0.0
476,124780544,False,False,gradient_surrogate,0.0,0.0,1.7284501072306438e-16,0.95,1.0,0.0
477,125042688,False,False,gradient_surrogate,0.0,0.0,6.907216057912544e-16,0.95,1.0,0.0
478,125304832,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
479,125566976,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
480,125829120,False,False,gradient_surrogate,0.0,0.0,1.72597415838518e-16,0.95,1.0,0.0
481,126091264,False,True,functional,0.0,0.0,7.001696663494691e-16,0.95,1.0,0.0
482,126353408,True,False,gradient_surrogate,0.554564356803894,6.717680931091309,3.460159718005788e-16,0.95,1.0,0.0
483,126615552,False,False,gradient_surrogate,0.0,0.0,1.7363511781199347e-16,0.95,1.0,0.0
484,126877696,True,False,gradient_surrogate,0.6439059376716614,6.094771385192871,1.729356263279943e-16,0.95,1.0,0.0
485,127139840,False,False,gradient_surrogate,0.0,0.0,5.186277075297217e-16,0.95,1.0,0.0
486,127401984,True,False,gradient_surrogate,0.5602360963821411,12.604643821716309,0.0,0.95,1.0,0.0
487,127664128,False,False,gradient_surrogate,0.0,0.0,3.483455246062783e-16,0.95,1.0,0.0
488,127926272,False,False,gradient_surrogate,0.0,0.0,3.486259054968751e-16,0.95,1.0,0.0
489,128188416,True,True,functional,0.5068396925926208,7.962772369384766,8.664192827298789e-16,0.95,1.0,0.0
490,128450560,False,False,gradient_surrogate,0.0,0.0,1.0384599986279298e-15,0.95,1.0,0.0
491,128712704,False,False,gradient_surrogate,0.0,0.0,3.4565404919232927e-16,0.95,1.0,0.0
492,128974848,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
493,129236992,True,False,gradient_surrogate,0.6885842084884644,6.104347229003906,1.729294780971364e-16,0.95,1.0,0.0
494,129499136,False,False,gradient_surrogate,0.0,0.0,5.184517961855064e-16,0.95,1.0,0.0
495,129761280,False,False,gradient_surrogate,0.0,0.0,3.4629438288312307e-16,0.95,1.0,0.0
496,130023424,False,False,gradient_surrogate,0.0,0.0,1.381042630348495e-15,0.95,1.0,0.0
497,130285568,False,True,functional,0.0,0.0,3.4533119272267765e-16,0.95,1.0,0.0
498,130547712,True,False,gradient_surrogate,0.6990392208099365,6.636078357696533,0.0,0.95,1.0,0.0
499,130809856,False,False,gradient_surrogate,0.0,0.0,1.037474846136165e-15,0.95,1.0,0.0
500,131072000,True,False,gradient_surrogate,0.6104242205619812,6.466162204742432,3.450698185948798e-16,0.95,1.0,0.0
501,131334144,False,False,gradient_surrogate,0.0,0.0,3.459493496217123e-16,0.95,1.0,0.0
502,131596288,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
503,131858432,False,False,gradient_surrogate,0.0,0.0,7.01283267533299e-16,0.95,1.0,0.0
504,132120576,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
