task,task_safe,method,gauge_log_scale,step,loss,train_ppl,path
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,520,0.22426751405000686,1.2514057432732852,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,530,0.21999051719903945,1.2460649143457887,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,540,0.21460410356521606,1.2393711372128569,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,550,0.21244459003210067,1.2366975862931975,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,560,0.21041903644800186,1.234195124355814,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,570,0.2058602437376976,1.2285814900395593,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,580,0.20358141511678696,1.2257849510037495,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,590,0.19898640215396882,1.2201653741661764,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,600,0.196013879776001,1.2165437905724428,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,610,0.1947417750954628,1.214997203441304,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,620,0.1918567329645157,1.2114969369563948,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,630,0.19132222086191178,1.2108495502147616,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,640,0.1873873695731163,1.2060943988436663,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,650,0.18599327206611632,1.204414157131553,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,660,0.18415171653032303,1.202198202601018,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,670,0.18197305053472518,1.1995818653544275,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,680,0.18199923038482665,1.1996132706389377,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,690,0.17996972501277925,1.1971811179301053,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,700,0.18075803816318511,1.198125243633248,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,710,0.17774316370487214,1.1945184861308522,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,720,0.17651668339967727,1.193054330795801,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,730,0.17640462815761565,1.1929206502939116,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,740,0.1738063395023346,1.1898251213819488,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB+Muon,2.0,750,0.17403994798660277,1.1901031070937453,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_rlb_muon_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,1,10.956710815429688,57337.53879022288,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,10,9.802785555521647,18084.04895539198,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,20,8.439667415618896,4627.015855423109,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,30,6.912999391555786,1005.2578869996792,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,40,5.603821897506714,271.4619270028111,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,50,4.11242105960846,61.09445197053119,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,60,2.983927512168884,19.765292828950138,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,70,2.2842888116836546,9.818700795046933,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,80,1.8255517601966857,6.206218418865619,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,90,1.4314420700073243,4.1847295157270565,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,100,1.145609712600708,3.144357927150579,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,110,0.9970805644989014,2.710357552821144,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,120,0.9016385853290558,2.463636684504748,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,130,0.8416947603225708,2.3202959920550366,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,140,0.7834132432937622,2.188930882875597,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,150,0.7351993560791016,2.08589778746234,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,160,0.6788449227809906,1.9715990672991643,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,170,0.6220369935035706,1.8627185254757845,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,180,0.5507712960243225,1.7345903847157882,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,190,0.4955361932516098,1.641378099008508,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,200,0.4539646565914154,1.5745423467980857,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,210,0.4631402105093002,1.5890561291663703,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,220,0.4889284610748291,1.6305680663620887,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,230,0.45320062935352323,1.5733398130007021,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,240,0.39893496334552764,1.490236695446614,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,250,0.3759273290634155,1.456341296239492,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,260,0.36521977186203003,1.4408306273857936,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,270,0.3507531940937042,1.4201367845099653,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,280,0.34181264638900755,1.4074965732445701,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,290,0.3292886406183243,1.3899790020898593,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,300,0.32110182344913485,1.3786459522330778,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,310,0.31278731524944303,1.3672307109794883,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,320,0.30664125084877014,1.3588533931172326,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,330,0.29862962663173676,1.348010263901981,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,340,0.2869078814983368,1.332301478206732,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,350,0.2838386744260788,1.3282186378337542,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,360,0.27742367386817934,1.319725385765752,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,370,0.2703017145395279,1.3103597456844167,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,380,0.26440432071685793,1.3026547801538704,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,390,0.2546814814209938,1.2900506503254994,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,400,0.24704742729663848,1.2802398296526094,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,410,0.2431057170033455,1.2752034276778499,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,420,0.24071459323167801,1.2721579010148776,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,430,0.23192617297172546,1.2610266275431896,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,440,0.2262931674718857,1.253943226762697,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,450,0.22288768440485002,1.2496802072772328,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,460,0.22051206678152085,1.2467149684846075,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,470,0.21608458310365677,1.241207359731579,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,480,0.2122858375310898,1.2365012730414016,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,490,0.20867233276367186,1.2320412328376669,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,500,0.2057358056306839,1.2284286171964276,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,510,0.2039036825299263,1.2261800452085487,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,520,0.20160639584064483,1.2233663912343677,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,530,0.19788270592689514,1.218819425142363,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,540,0.1951148346066475,1.2154505542622704,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,550,0.19453297853469848,1.2147435426865552,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,560,0.19377803206443786,1.2138268224176376,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,570,0.19002916812896728,1.209284869719877,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,580,0.18881995379924774,1.20782346887819,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,590,0.18506603240966796,1.2032978941638959,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,600,0.18281114399433135,1.2005876484813014,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,610,0.18375233113765715,1.2017181580675782,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,620,0.18267739415168763,1.2004270808104267,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,630,0.18240659236907958,1.2001020470289023,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,640,0.1796865716576576,1.1968421800678362,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,650,0.17870544046163558,1.1956684967310753,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,660,0.17713217437267303,1.1937888709949416,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,670,0.17590785175561904,1.1923281826395502,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,680,0.17625534236431123,1.1927425774804845,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,690,0.17536187767982483,1.191677380038831,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,700,0.17584224343299865,1.192249958553578,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,2.0,710,0.17453150749206542,1.1906882573948316,experiments/runs/rlb_gauge_stress_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_gauge2p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
