run_index,model_scale,dataset,seed,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step,validation_loss,validation_perplexity,active_seconds_at_validation
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1400,4.651771545410156,104.77042683859375,1037.9746998250484
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1450,4.62193489074707,101.69060210258033,1075.0391737180762
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1500,4.59638786315918,99.125612912008,1112.1052267330233
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1550,4.574244022369385,96.95471582868582,1149.1330937840976
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1600,4.553153991699219,94.93134932614673,1186.180004880065
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1650,4.533544540405273,93.08793093733861,1223.2427988850977
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1700,4.513922691345215,91.27917718674702,1260.2476036960725
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1750,4.499753952026367,89.99498549235042,1297.2929545629304
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1800,4.4862823486328125,88.79073852176111,1334.3209424770903
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1850,4.470622539520264,87.41112295717812,1371.3236079700291
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1900,4.456894874572754,86.21937104927368,1408.3337153000757
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1950,4.44696044921875,85.36707170526137,1445.3456868270878
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2000,4.436284065246582,84.46050809099494,1482.378024033038
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2050,4.425690174102783,83.57046549367078,1519.3961650121491
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2100,4.413321495056152,82.54317543527615,1556.4281041161157
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2150,4.402448654174805,81.65055805992479,1593.4352548511233
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2200,4.39504337310791,81.04814599647585,1630.449381503975
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2250,4.387510299682617,80.43989822562004,1667.4736862911377
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2300,4.380836486816406,79.9048448070084,1704.5138435000554
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2350,4.371695041656494,79.17772756490801,1741.528551778989
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2400,4.365828037261963,78.71455154581507,1778.5424269021023
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2450,4.359042644500732,78.18225037613392,1815.5532315110322
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2500,4.351786136627197,77.61697370847814,1852.5727156889625
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2550,4.346726417541504,77.22524547834405,1889.60415277211
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2600,4.340708255767822,76.7618871392673,1926.630864473991
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2650,4.336139678955078,76.41199442602544,1963.671837571077
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2700,4.332401275634766,76.12686886159794,2000.7250250289217
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2750,4.327343940734863,75.74284168641162,2037.7593245119788
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2800,4.324993133544922,75.56499399430848,2074.8078283099458
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2850,4.3204545974731445,75.22281662282947,2111.853431838099
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2900,4.316206932067871,74.90397291706172,2148.8704914450645
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,2950,4.314258098602295,74.75813969642236,2185.9087521480396
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,3000,4.312458038330078,74.62369158278743,2222.941541437991
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,3050,4.308461666107178,74.32606264869713,2260.008612859994
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1,11.03325366973877,61898.65127968412,2.359722584951669
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,50,8.853925704956055,7001.822175555063,47.95326252398081
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,100,7.295916557312012,1474.2675325212408,94.16289310483262
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,150,6.713590621948242,823.5222943659844,140.5440096538514
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,200,6.364471435546875,580.8377369845875,186.75954398000613
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,250,6.134099960327148,461.323697480506,233.13630623789504
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,300,5.942574501037598,380.9143326046014,279.6963251279667
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,350,5.780412673950195,323.8928249731178,326.0654055289924
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,400,5.644495010375977,282.73074407433955,372.2873656488955
