row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
318,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_muon,E2_global_rational_optimizers_300m,141,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_muon,3407,rlb_muon,rlb_fused_global_rational,muon,True,3.7387402057647705,42.04498875211929,9150,32768,299827200,982168,0,damle-compute-01,982168:0:1782567041,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_muon/rlb_fused_global_rational.jsonl
319,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_lion,E2_m0_300m,319,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_lion,3407,silu_lion,silu,lion,True,3.7376413345336914,41.998812099312794,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_lion/silu.jsonl
320,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_lion,E2_global_rational_optimizers_300m,142,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_lion,3407,rlb_lion,rlb_fused_global_rational,lion,True,3.7359917163848877,41.92958720966086,9150,32768,299827200,982169,0,zabih-compute-01,982169:0:1782566282,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_lion/rlb_fused_global_rational.jsonl
321,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_soap,E2_m0_300m,321,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_soap,3407,silu_soap,silu,soap_adamw,True,3.859776020050049,47.4547212723382,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_soap/silu.jsonl
322,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_soap,E2_global_rational_optimizers_300m,143,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_soap,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,True,3.816920280456543,45.46397619786199,9150,32768,299827200,982170,0,damle-compute-01,982170:0:1782571702,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_soap/rlb_fused_global_rational.jsonl
323,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_ademamix,E2_m0_300m,323,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_ademamix,3407,silu_ademamix,silu,ademamix,True,nan,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_ademamix/silu.jsonl
324,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_ademamix,E2_global_rational_optimizers_300m,144,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_ademamix,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982171,0,zabih-compute-01,982171:0:1782570236,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_ademamix/rlb_fused_global_rational.jsonl
325,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_came,E2_m0_300m,325,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_came,3407,silu_came,silu,adafactor_came,True,4.13798713684082,62.67653510481776,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_came/silu.jsonl
326,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_came,E2_global_rational_optimizers_300m,145,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_came,3407,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.235285758972168,69.08141654784372,9150,32768,299827200,982172,0,damle-compute-01,982172:0:1782576162,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_came/rlb_fused_global_rational.jsonl
327,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_schedulefree,E2_m0_300m,327,E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_schedulefree,3407,silu_schedulefree,silu,schedule_free_adamw,True,4.152187347412109,63.5729043548476,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed3407_silu_schedulefree/silu.jsonl
328,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_schedulefree,E2_global_rational_optimizers_300m,146,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_schedulefree,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.135708808898926,62.5338999501155,9150,32768,299827200,982173,0,zabih-compute-01,982173:0:1782570543,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed3407_rlb_schedulefree/rlb_fused_global_rational.jsonl
329,E2_m0_300m_fineweb_edu_m0_300m_seed3407_rlb_matrixpolicy_original,E2_rational_only_300m,20,E2_rational_only_300m_fineweb_edu_m0_300m_seed3407_rlb_rational_only_matrixpolicy,3407,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.698291301727295,40.37825113333732,9150,32768,299827200,858352,0,ellis-compute-02,858352:0:1784029910,,,experiments/corrections/matrixpolicy_live_stats_20260712/runs/main/E2_rational_only_300m/fineweb_edu/E2_rational_only_300m_fineweb_edu_m0_300m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
