task,run_name,label,activation,optimizer,seed,step,tokens,gpu_hours_approx,loss,lr,seconds_per_step,grad_clip_triggered,grad_global_norm_before_clip
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,980,32112640,5.385624731411549,4.67407603263855,9.181847446661749e-05,4.94598189619428,False,0.5025764107704163
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,990,32440320,5.441086702034518,4.669909143447876,8.98862080745309e-05,4.946442456395016,False,0.5233951807022095
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1000,32768000,5.510815703552605,4.668921995162964,8.796805925195674e-05,4.959734133197344,False,0.4970534145832062
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1010,33095680,5.671722247263339,4.651565980911255,8.606510627490451e-05,5.0540099233039655,False,0.5361605882644653
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1020,33423360,5.458810694585749,4.658600378036499,8.417841887712891e-05,4.816597671693307,False,0.5279154777526855
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1030,33751040,5.710710512033095,4.625023889541626,8.230905764878555e-05,4.9899412241065875,False,0.49303799867630005
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1040,34078720,5.675594616646412,4.639294052124024,8.045807344022647e-05,4.9115722644055495,False,0.5333537459373474
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1050,34406400,5.3571416827883995,4.636676168441772,7.862650677127074e-05,4.591835728104343,False,0.556017279624939
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1060,34734080,5.4733929305133,4.638205432891846,7.681538724628246e-05,4.647220412699971,False,0.5065351128578186
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1070,35061760,5.600145846906752,4.6171454906463625,7.50257329753848e-05,4.710403048800072,False,0.508475124835968
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1080,35389440,4.315520701683126,4.5899190425872805,7.325855000213525e-05,3.5962672514026055,False,0.5178885459899902
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1090,35717120,4.636783023108243,4.622548818588257,7.151483173798444e-05,3.8285364410985494,False,0.5257605314254761
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1100,36044800,4.043454192317828,4.585618782043457,6.979555840383561e-05,3.308280702805496,False,0.539946973323822
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1110,36372480,5.354521008008936,4.584213209152222,6.810169647901917e-05,4.341503520007246,False,0.5362539887428284
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1120,36700160,5.57688002205816,4.603883934020996,6.64341981579923e-05,4.481421446296736,False,0.5479074120521545
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1130,37027840,5.050221029879176,4.543629455566406,6.479400081506815e-05,4.022299935301999,False,0.5170420408248901
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1140,37355520,5.279421442859845,4.549359464645386,6.318202647747672e-05,4.167964296994614,False,0.5236219167709351
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1150,37683200,4.525768916681409,4.589631128311157,6.15991813070526e-05,3.5419061087071895,False,0.5221938490867615
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1160,38010880,4.201979822707104,4.549138307571411,6.004635509084131e-05,3.260156758996891,False,0.5298516750335693
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1170,38338560,4.215712568480231,4.551662445068359,5.8524420740910994e-05,3.2428558219078694,False,0.5047305226325989
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1180,38666240,4.25411877068277,4.553945541381836,5.703423380365001e-05,3.244666858995333,False,0.5165048241615295
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1190,38993920,4.299416166384956,4.544781351089478,5.557663197882644e-05,3.2516592855012276,False,0.5127236843109131
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1200,39321600,4.4578468196016425,4.530936574935913,5.415243464868037e-05,3.343385114701232,False,0.5285378098487854
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1210,39649280,4.415153625605259,4.517095613479614,5.2762442417312774e-05,3.28399856449978,False,0.544500470161438
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1220,39976960,4.910458851711786,4.513503789901733,5.140743666063085e-05,3.622469644705416,False,0.5234304666519165
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1230,40304640,4.82799851179152,4.505601596832276,5.008817908710208e-05,3.5326818378962344,False,0.5162389874458313
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1240,40632320,4.537700083784293,4.519520950317383,4.8805411309564266e-05,3.2934919962950517,False,0.545132040977478
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1250,40960000,5.6097822161124595,4.509034013748169,4.7559854428332445e-05,4.0390431956009705,False,0.5456261038780212
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1260,41287680,5.17182498895796,4.511280679702759,4.635220862583642e-05,3.694160706398543,False,0.5411420464515686
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1270,41615360,5.172645220259049,4.483578252792358,4.518315277301744e-05,3.665654093096964,False,0.5347033143043518
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1280,41943040,5.834019181368252,4.500092935562134,4.4053344047704964e-05,4.102044736899552,False,0.518927812576294
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1290,42270720,4.974135905167495,4.487125396728516,4.2963417565187914e-05,3.4703273756982527,False,0.522966206073761
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1300,42598400,4.7415470643664275,4.490216207504273,4.1913986021188476e-05,3.282609506099834,False,0.5162643790245056
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1310,42926080,5.351436640047533,4.513874340057373,4.0905639347438804e-05,3.6765595236967785,False,0.5290892124176025
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1320,43253760,5.092132561555288,4.481000185012817,3.9938944380054324e-05,3.471908564696787,False,0.5341396927833557
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1330,43581440,4.963628628740262,4.4675342559814455,3.901444454089025e-05,3.358846440500929,False,0.5377801656723022
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1340,43909120,5.26991152440754,4.481069755554199,3.813265953206017e-05,3.539492814900586,False,0.5428392887115479
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1350,44236800,5.78530359059223,4.456230735778808,3.7294085043788566e-05,3.85686906039482,False,0.5301509499549866
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1360,44564480,5.3108931563758395,4.450621461868286,3.649919247576153e-05,3.5145616476016586,False,0.5454130172729492
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1370,44892160,5.15535934222086,4.47072024345398,3.574842867213212e-05,3.3867324145976454,False,0.5385701656341553
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1380,45219840,5.758554525382933,4.455965185165406,3.5042215670329686e-05,3.7555790382932175,False,0.5250173211097717
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1390,45547520,5.614557862477507,4.463101196289062,3.4380950463813997e-05,3.635325234697666,False,0.5542604923248291
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1400,45875200,5.536587535880325,4.4447142601013185,3.376500477890761e-05,3.559234844494495,False,0.5379232168197632
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1410,46202880,5.2336901447719235,4.464675617218018,3.3194724865832296e-05,3.3406532838969722,False,0.5385225415229797
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1420,46530560,5.280863113005116,4.442428016662598,3.267043130406636e-05,3.347025916693383,False,0.5656243562698364
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1430,46858240,5.737559832923127,4.42835373878479,3.219241882213289e-05,3.6110516430984716,False,0.550739586353302
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1440,47185920,6.620193373109214,4.438148450851441,3.1760956131919834e-05,4.137620858193259,False,0.5707362294197083
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1450,47513600,5.923691958233151,4.429590320587158,3.137628577762517e-05,3.6767743189033353,False,0.5683576464653015
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1460,47841280,6.0185355322227245,4.411544275283814,3.103862399941216e-05,3.7100561500003097,False,0.5606144666671753
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1470,48168960,6.273044561749751,4.429458999633789,3.0748160611851236e-05,3.8406395276018883,False,0.5531557202339172
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1480,48496640,6.354419664488329,4.406860303878784,3.0505058897216782e-05,3.864174120296957,False,0.5337350368499756
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1490,48824320,6.460005808144698,4.395814418792725,3.0309455513699077e-05,3.9020169310941126,False,0.5512595176696777
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1500,49152000,6.52357682933507,4.409438610076904,3.01614604185826e-05,3.914146097601042,False,0.5574459433555603
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1510,49479680,6.921956824838417,4.3976014137268065,3.0061156806434284e-05,4.125669630698394,False,0.5625246167182922
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1520,49807360,6.194285044754442,4.419067621231079,3.0008601062336118e-05,3.6676687764993403,False,0.5715319514274597
dclm,dclm_matrix_policy_as2.0_gg0.35_lr0.0002_wd0.10_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.1 as=2 gg=0.35,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1525,49971200,5.830806141939198,4.421543598175049,3.0000238922315726e-05,3.4411314936034616,False,0.5623234510421753
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,1,32768,0.0041568124877651115,11.086013793945312,1e-06,3.7411312389886007,True,4.724298477172852
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,10,327680,0.032966126474428974,10.271651056077745,1e-05,2.966951382698608,True,2.293517589569092
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,20,655360,0.06266318210885705,9.270488262176514,2e-05,2.819843194898567,True,1.7902363538742065
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,30,983040,0.09676610410009744,8.975078964233399,3e-05,2.9029831230029233,True,1.4858983755111694
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,40,1310720,0.12971295254705992,8.598102378845216,4e-05,2.918541432308848,True,1.3512921333312988
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,50,1638400,0.16733193807788968,8.222964763641357,5e-05,3.0119748854020143,True,1.2549974918365479
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,60,1966080,0.20080433913952825,7.836239433288574,6e-05,3.0120650870929238,False,0.9831942915916443
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,70,2293760,0.22600603805120853,7.516978788375854,7.000000000000001e-05,2.9057919178012526,False,0.6248087882995605
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,80,2621440,0.261048874648857,7.23549599647522,8e-05,2.9367998397996415,False,0.5673952698707581
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,90,2949120,0.29793667919031575,7.067341756820679,9e-05,2.979366791903158,False,0.703805148601532
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,100,3276800,0.3079333881443341,6.898600769042969,0.0001,2.7714004932990064,False,0.5948137044906616
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,110,3604480,0.350132657501963,6.752545166015625,0.00011000000000000002,2.8647217431978786,False,0.7297478318214417
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,120,3932160,0.39141069307923315,6.714882469177246,0.00012,2.935580198094249,False,0.7957484722137451
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,130,4259840,0.3927682300963594,6.590398359298706,0.00013000000000000002,2.719164669897873,False,0.6332457661628723
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,140,4587520,0.4274094155338955,6.487259578704834,0.00014000000000000001,2.747631957003614,False,0.7867438197135925
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,150,4915200,0.4893745063158955,6.412877702713013,0.00015000000000000001,2.936247037895373,False,0.8613778948783875
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,160,5242880,0.5169210278227304,6.291827630996704,0.00016,2.907680781502859,False,0.6422980427742004
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,170,5570560,0.5442880637903647,6.282904529571534,0.00017,2.881525043596048,True,1.167858600616455
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,180,5898240,0.5778263056994183,6.131396675109864,0.00018,2.8891315284970913,False,0.9296121597290039
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,190,6225920,0.6327178218721464,6.113874006271362,0.00018999999999999998,2.9970844193943775,False,0.54148930311203
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,200,6553600,0.6191889745998196,6.053379535675049,0.0002,2.7863503856991882,False,0.7496684193611145
dclm,dclm_matrix_policy_as3.0_gg0.20_lr0.0002_wd0.03_phase1_protocol_lock,RLB+MatrixPolicy lr=0.0002 wd=0.03 as=3 gg=0.2,rlb_fused_fixed_strong_ffn,rational_matrix_policy_onpolicy,1337,210,6881280,0.6644616296736058,5.9944250106811525,0.00019998064801771698,2.8476926986011675,False,0.6380230188369751
