budget_tokens,dataset,seed,target_loss,baseline,method,baseline_hit,method_hit,baseline_first_hit_step,method_first_hit_step,baseline_first_hit_tokens,method_first_hit_tokens,baseline_first_hit_ppl,method_first_hit_ppl,baseline_target_hit_minutes,method_target_hit_minutes,delta_method_minus_baseline_tokens,delta_method_minus_baseline_steps,delta_method_minus_baseline_tokens_percent,delta_method_minus_baseline_hit_minutes,baseline_total_minutes,method_total_minutes,delta_method_minus_baseline_total_minutes,baseline_final_val_loss,method_final_val_loss,delta_method_minus_baseline_final_loss,baseline_slurm_node,method_slurm_node,baseline_restart_count,method_restart_count
300000000,dclm,1337,4.30,no_role_depth,full,1,1,3150,3150,103219200,103219200,73.162,73.576,20.901,23.957,0,0,0.000000,3.056,64.231,73.189,8.958,3.963464,3.958206,-0.005258,seo-compute-01,,0,
300000000,dclm,1337,4.30,no_role_depth,role_depth_v2,1,1,3150,3150,103219200,103219200,73.162,73.580,20.901,29.145,0,0,0.000000,8.245,64.231,89.778,25.547,3.963464,3.957419,-0.006045,seo-compute-01,ellis-compute-02,0,0
300000000,dclm,1337,4.30,no_role_depth,role_depth_v3,1,1,3150,3100,103219200,101580800,73.162,73.489,20.901,20.144,-1638400,-50,-0.015873,-0.757,64.231,62.903,-1.328,3.963464,3.965834,0.002370,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.30,no_role_depth,role_depth_v4,1,1,3150,3100,103219200,101580800,73.162,73.419,20.901,20.497,-1638400,-50,-0.015873,-0.403,64.231,64.029,-0.202,3.963464,3.959833,-0.003631,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.30,no_role_depth,role_depth_v5,1,1,3150,3150,103219200,103219200,73.162,73.372,20.901,23.021,0,0,0.000000,2.121,64.231,70.654,6.423,3.963464,3.959412,-0.004052,seo-compute-01,rush-compute-02,0,0
300000000,dclm,1337,4.30,no_role_depth,role_depth_v6,1,1,3150,3100,103219200,101580800,73.162,73.263,20.901,23.711,-1638400,-50,-0.015873,2.810,64.231,73.883,9.652,3.963464,3.963066,-0.000398,seo-compute-01,damle-compute-01,0,0
300000000,dclm,1337,4.20,full,no_role_depth,1,1,4100,4050,134348800,132710400,66.467,66.559,31.182,26.872,-1638400,-50,-0.012195,-4.310,73.189,64.231,-8.958,3.958206,3.963464,0.005258,,seo-compute-01,,0
300000000,dclm,1337,4.20,full,role_depth_v2,1,1,4100,4100,134348800,134348800,66.467,66.538,31.182,37.935,0,0,0.000000,6.753,73.189,89.778,16.588,3.958206,3.957419,-0.000787,,ellis-compute-02,,0
300000000,dclm,1337,4.20,full,role_depth_v3,1,1,4100,4100,134348800,134348800,66.467,66.418,31.182,26.642,0,0,0.000000,-4.540,73.189,62.903,-10.286,3.958206,3.965834,0.007628,,zabih-compute-01,,0
300000000,dclm,1337,4.20,full,role_depth_v4,1,1,4100,4000,134348800,131072000,66.467,66.679,31.182,26.448,-3276800,-100,-0.024390,-4.734,73.189,64.029,-9.160,3.958206,3.959833,0.001627,,zabih-compute-01,,0
300000000,dclm,1337,4.20,full,role_depth_v5,1,1,4100,4100,134348800,134348800,66.467,66.474,31.182,29.964,0,0,0.000000,-1.217,73.189,70.654,-2.536,3.958206,3.959412,0.001206,,rush-compute-02,,0
300000000,dclm,1337,4.20,full,role_depth_v6,1,1,4100,4000,134348800,131072000,66.467,66.684,31.182,30.594,-3276800,-100,-0.024390,-0.587,73.189,73.883,0.693,3.958206,3.963066,0.004860,,damle-compute-01,,0
300000000,dclm,1337,4.20,no_role_depth,full,1,1,4050,4100,132710400,134348800,66.559,66.467,26.872,31.182,1638400,50,0.012346,4.310,64.231,73.189,8.958,3.963464,3.958206,-0.005258,seo-compute-01,,0,
300000000,dclm,1337,4.20,no_role_depth,role_depth_v2,1,1,4050,4100,132710400,134348800,66.559,66.538,26.872,37.935,1638400,50,0.012346,11.063,64.231,89.778,25.547,3.963464,3.957419,-0.006045,seo-compute-01,ellis-compute-02,0,0
300000000,dclm,1337,4.20,no_role_depth,role_depth_v3,1,1,4050,4100,132710400,134348800,66.559,66.418,26.872,26.642,1638400,50,0.012346,-0.230,64.231,62.903,-1.328,3.963464,3.965834,0.002370,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.20,no_role_depth,role_depth_v4,1,1,4050,4000,132710400,131072000,66.559,66.679,26.872,26.448,-1638400,-50,-0.012346,-0.424,64.231,64.029,-0.202,3.963464,3.959833,-0.003631,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.20,no_role_depth,role_depth_v5,1,1,4050,4100,132710400,134348800,66.559,66.474,26.872,29.964,1638400,50,0.012346,3.092,64.231,70.654,6.423,3.963464,3.959412,-0.004052,seo-compute-01,rush-compute-02,0,0
300000000,dclm,1337,4.20,no_role_depth,role_depth_v6,1,1,4050,4000,132710400,131072000,66.559,66.684,26.872,30.594,-1638400,-50,-0.012346,3.722,64.231,73.883,9.652,3.963464,3.963066,-0.000398,seo-compute-01,damle-compute-01,0,0
300000000,dclm,1337,4.10,full,no_role_depth,1,1,5500,5450,180224000,178585600,59.912,60.274,41.829,36.161,-1638400,-50,-0.009091,-5.668,73.189,64.231,-8.958,3.958206,3.963464,0.005258,,seo-compute-01,,0
300000000,dclm,1337,4.10,full,role_depth_v2,1,1,5500,5450,180224000,178585600,59.912,60.245,41.829,50.426,-1638400,-50,-0.009091,8.597,73.189,89.778,16.588,3.958206,3.957419,-0.000787,,ellis-compute-02,,0
300000000,dclm,1337,4.10,full,role_depth_v3,1,1,5500,5500,180224000,180224000,59.912,59.949,41.829,35.739,0,0,0.000000,-6.090,73.189,62.903,-10.286,3.958206,3.965834,0.007628,,zabih-compute-01,,0
300000000,dclm,1337,4.10,full,role_depth_v4,1,1,5500,5450,180224000,178585600,59.912,60.264,41.829,36.035,-1638400,-50,-0.009091,-5.794,73.189,64.029,-9.160,3.958206,3.959833,0.001627,,zabih-compute-01,,0
300000000,dclm,1337,4.10,full,role_depth_v5,1,1,5500,5400,180224000,176947200,59.912,60.330,41.829,39.465,-3276800,-100,-0.018182,-2.364,73.189,70.654,-2.536,3.958206,3.959412,0.001206,,rush-compute-02,,0
300000000,dclm,1337,4.10,full,role_depth_v6,1,1,5500,5350,180224000,175308800,59.912,60.316,41.829,40.920,-4915200,-150,-0.027273,-0.909,73.189,73.883,0.693,3.958206,3.963066,0.004860,,damle-compute-01,,0
300000000,dclm,1337,4.10,no_role_depth,full,1,1,5450,5500,178585600,180224000,60.274,59.912,36.161,41.829,1638400,50,0.009174,5.668,64.231,73.189,8.958,3.963464,3.958206,-0.005258,seo-compute-01,,0,
300000000,dclm,1337,4.10,no_role_depth,role_depth_v2,1,1,5450,5450,178585600,178585600,60.274,60.245,36.161,50.426,0,0,0.000000,14.265,64.231,89.778,25.547,3.963464,3.957419,-0.006045,seo-compute-01,ellis-compute-02,0,0
300000000,dclm,1337,4.10,no_role_depth,role_depth_v3,1,1,5450,5500,178585600,180224000,60.274,59.949,36.161,35.739,1638400,50,0.009174,-0.422,64.231,62.903,-1.328,3.963464,3.965834,0.002370,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.10,no_role_depth,role_depth_v4,1,1,5450,5450,178585600,178585600,60.274,60.264,36.161,36.035,0,0,0.000000,-0.126,64.231,64.029,-0.202,3.963464,3.959833,-0.003631,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.10,no_role_depth,role_depth_v5,1,1,5450,5400,178585600,176947200,60.274,60.330,36.161,39.465,-1638400,-50,-0.009174,3.304,64.231,70.654,6.423,3.963464,3.959412,-0.004052,seo-compute-01,rush-compute-02,0,0
300000000,dclm,1337,4.10,no_role_depth,role_depth_v6,1,1,5450,5350,178585600,175308800,60.274,60.316,36.161,40.920,-3276800,-100,-0.018349,4.759,64.231,73.883,9.652,3.963464,3.963066,-0.000398,seo-compute-01,damle-compute-01,0,0
300000000,dclm,1337,4.05,full,no_role_depth,1,1,6300,6350,206438400,208076800,57.348,57.162,47.914,42.133,1638400,50,0.007937,-5.781,73.189,64.231,-8.958,3.958206,3.963464,0.005258,,seo-compute-01,,0
300000000,dclm,1337,4.05,full,role_depth_v2,1,1,6300,6300,206438400,206438400,57.348,57.250,47.914,58.291,0,0,0.000000,10.377,73.189,89.778,16.588,3.958206,3.957419,-0.000787,,ellis-compute-02,,0
300000000,dclm,1337,4.05,full,role_depth_v3,1,1,6300,6350,206438400,208076800,57.348,57.299,47.914,41.262,1638400,50,0.007937,-6.651,73.189,62.903,-10.286,3.958206,3.965834,0.007628,,zabih-compute-01,,0
300000000,dclm,1337,4.05,full,role_depth_v4,1,1,6300,6300,206438400,206438400,57.348,57.380,47.914,41.656,0,0,0.000000,-6.258,73.189,64.029,-9.160,3.958206,3.959833,0.001627,,zabih-compute-01,,0
300000000,dclm,1337,4.05,full,role_depth_v5,1,1,6300,6300,206438400,206438400,57.348,57.327,47.914,46.043,0,0,0.000000,-1.871,73.189,70.654,-2.536,3.958206,3.959412,0.001206,,rush-compute-02,,0
300000000,dclm,1337,4.05,full,role_depth_v6,1,1,6300,6300,206438400,206438400,57.348,57.335,47.914,48.186,0,0,0.000000,0.273,73.189,73.883,0.693,3.958206,3.963066,0.004860,,damle-compute-01,,0
300000000,dclm,1337,4.05,no_role_depth,full,1,1,6350,6300,208076800,206438400,57.162,57.348,42.133,47.914,-1638400,-50,-0.007874,5.781,64.231,73.189,8.958,3.963464,3.958206,-0.005258,seo-compute-01,,0,
300000000,dclm,1337,4.05,no_role_depth,role_depth_v2,1,1,6350,6300,208076800,206438400,57.162,57.250,42.133,58.291,-1638400,-50,-0.007874,16.158,64.231,89.778,25.547,3.963464,3.957419,-0.006045,seo-compute-01,ellis-compute-02,0,0
300000000,dclm,1337,4.05,no_role_depth,role_depth_v3,1,1,6350,6350,208076800,208076800,57.162,57.299,42.133,41.262,0,0,0.000000,-0.870,64.231,62.903,-1.328,3.963464,3.965834,0.002370,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.05,no_role_depth,role_depth_v4,1,1,6350,6300,208076800,206438400,57.162,57.380,42.133,41.656,-1638400,-50,-0.007874,-0.477,64.231,64.029,-0.202,3.963464,3.959833,-0.003631,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.05,no_role_depth,role_depth_v5,1,1,6350,6300,208076800,206438400,57.162,57.327,42.133,46.043,-1638400,-50,-0.007874,3.910,64.231,70.654,6.423,3.963464,3.959412,-0.004052,seo-compute-01,rush-compute-02,0,0
300000000,dclm,1337,4.05,no_role_depth,role_depth_v6,1,1,6350,6300,208076800,206438400,57.162,57.335,42.133,48.186,-1638400,-50,-0.007874,6.053,64.231,73.883,9.652,3.963464,3.963066,-0.000398,seo-compute-01,damle-compute-01,0,0
300000000,dclm,1337,4.00,full,no_role_depth,1,1,7400,7500,242483200,245760000,54.563,54.560,56.279,49.763,3276800,100,0.013514,-6.516,73.189,64.231,-8.958,3.958206,3.963464,0.005258,,seo-compute-01,,0
300000000,dclm,1337,4.00,full,role_depth_v2,1,1,7400,7400,242483200,242483200,54.563,54.461,56.279,68.468,0,0,0.000000,12.189,73.189,89.778,16.588,3.958206,3.957419,-0.000787,,ellis-compute-02,,0
300000000,dclm,1337,4.00,full,role_depth_v3,1,1,7400,7550,242483200,247398400,54.563,54.486,56.279,49.060,4915200,150,0.020270,-7.219,73.189,62.903,-10.286,3.958206,3.965834,0.007628,,zabih-compute-01,,0
300000000,dclm,1337,4.00,full,role_depth_v4,1,1,7400,7400,242483200,242483200,54.563,54.571,56.279,48.929,0,0,0.000000,-7.351,73.189,64.029,-9.160,3.958206,3.959833,0.001627,,zabih-compute-01,,0
300000000,dclm,1337,4.00,full,role_depth_v5,1,1,7400,7400,242483200,242483200,54.563,54.589,56.279,54.082,0,0,0.000000,-2.197,73.189,70.654,-2.536,3.958206,3.959412,0.001206,,rush-compute-02,,0
300000000,dclm,1337,4.00,full,role_depth_v6,1,1,7400,7450,242483200,244121600,54.563,54.540,56.279,56.982,1638400,50,0.006757,0.703,73.189,73.883,0.693,3.958206,3.963066,0.004860,,damle-compute-01,,0
300000000,dclm,1337,4.00,no_role_depth,full,1,1,7500,7400,245760000,242483200,54.560,54.563,49.763,56.279,-3276800,-100,-0.013333,6.516,64.231,73.189,8.958,3.963464,3.958206,-0.005258,seo-compute-01,,0,
300000000,dclm,1337,4.00,no_role_depth,role_depth_v2,1,1,7500,7400,245760000,242483200,54.560,54.461,49.763,68.468,-3276800,-100,-0.013333,18.705,64.231,89.778,25.547,3.963464,3.957419,-0.006045,seo-compute-01,ellis-compute-02,0,0
300000000,dclm,1337,4.00,no_role_depth,role_depth_v3,1,1,7500,7550,245760000,247398400,54.560,54.486,49.763,49.060,1638400,50,0.006667,-0.703,64.231,62.903,-1.328,3.963464,3.965834,0.002370,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.00,no_role_depth,role_depth_v4,1,1,7500,7400,245760000,242483200,54.560,54.571,49.763,48.929,-3276800,-100,-0.013333,-0.835,64.231,64.029,-0.202,3.963464,3.959833,-0.003631,seo-compute-01,zabih-compute-01,0,0
300000000,dclm,1337,4.00,no_role_depth,role_depth_v5,1,1,7500,7400,245760000,242483200,54.560,54.589,49.763,54.082,-3276800,-100,-0.013333,4.319,64.231,70.654,6.423,3.963464,3.959412,-0.004052,seo-compute-01,rush-compute-02,0,0
300000000,dclm,1337,4.00,no_role_depth,role_depth_v6,1,1,7500,7450,245760000,244121600,54.560,54.540,49.763,56.982,-1638400,-50,-0.006667,7.219,64.231,73.883,9.652,3.963464,3.963066,-0.000398,seo-compute-01,damle-compute-01,0,0
300000000,dclm,2027,4.40,full,no_role_depth,1,1,2400,2450,78643200,80281600,81.380,81.194,16.675,15.145,1638400,50,0.020833,-1.530,67.238,59.986,-7.252,3.976248,3.981735,0.005487,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.40,full,role_depth_v2,1,1,2400,2400,78643200,78643200,81.380,81.344,16.675,15.310,0,0,0.000000,-1.365,67.238,61.834,-5.404,3.976248,3.976169,-0.000079,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.40,full,role_depth_v3,1,1,2400,2450,78643200,80281600,81.380,81.144,16.675,19.343,1638400,50,0.020833,2.667,67.238,75.951,8.713,3.976248,3.983419,0.007171,,nikola-compute-18,,0
300000000,dclm,2027,4.40,full,role_depth_v4,1,1,2400,2500,78643200,81920000,81.380,81.236,16.675,15.980,3276800,100,0.041667,-0.696,67.238,61.955,-5.283,3.976248,3.977648,0.001400,,elor-compute-01,,0
300000000,dclm,2027,4.40,full,role_depth_v5,1,1,2400,2500,78643200,81920000,81.380,81.071,16.675,16.818,3276800,100,0.041667,0.142,67.238,64.939,-2.299,3.976248,3.978607,0.002359,,elor-compute-01,,1
300000000,dclm,2027,4.40,full,role_depth_v6,1,1,2400,2450,78643200,80281600,81.380,81.424,16.675,19.209,1638400,50,0.020833,2.534,67.238,75.389,8.151,3.976248,3.978982,0.002734,,damle-compute-01,,1
300000000,dclm,2027,4.40,no_role_depth,full,1,1,2450,2400,80281600,78643200,81.194,81.380,15.145,16.675,-1638400,-50,-0.020408,1.530,59.986,67.238,7.252,3.981735,3.976248,-0.005487,abdelfattah-compute-03,,0,
300000000,dclm,2027,4.40,no_role_depth,role_depth_v2,1,1,2450,2400,80281600,78643200,81.194,81.344,15.145,15.310,-1638400,-50,-0.020408,0.165,59.986,61.834,1.848,3.981735,3.976169,-0.005565,abdelfattah-compute-03,abdelfattah-compute-03,0,0
300000000,dclm,2027,4.40,no_role_depth,role_depth_v3,1,1,2450,2450,80281600,80281600,81.194,81.144,15.145,19.343,0,0,0.000000,4.197,59.986,75.951,15.965,3.981735,3.983419,0.001684,abdelfattah-compute-03,nikola-compute-18,0,0
300000000,dclm,2027,4.40,no_role_depth,role_depth_v4,1,1,2450,2500,80281600,81920000,81.194,81.236,15.145,15.980,1638400,50,0.020408,0.834,59.986,61.955,1.969,3.981735,3.977648,-0.004086,abdelfattah-compute-03,elor-compute-01,0,0
300000000,dclm,2027,4.40,no_role_depth,role_depth_v5,1,1,2450,2500,80281600,81920000,81.194,81.071,15.145,16.818,1638400,50,0.020408,1.672,59.986,64.939,4.953,3.981735,3.978607,-0.003128,abdelfattah-compute-03,elor-compute-01,0,1
300000000,dclm,2027,4.40,no_role_depth,role_depth_v6,1,1,2450,2450,80281600,80281600,81.194,81.424,15.145,19.209,0,0,0.000000,4.064,59.986,75.389,15.403,3.981735,3.978982,-0.002753,abdelfattah-compute-03,damle-compute-01,0,1
300000000,dclm,2027,4.30,full,no_role_depth,1,1,3300,3200,108134400,104857600,73.255,73.470,22.929,19.782,-3276800,-100,-0.030303,-3.147,67.238,59.986,-7.252,3.976248,3.981735,0.005487,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.30,full,role_depth_v2,1,1,3300,3300,108134400,108134400,73.255,73.248,22.929,21.051,0,0,0.000000,-1.877,67.238,61.834,-5.404,3.976248,3.976169,-0.000079,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.30,full,role_depth_v3,1,1,3300,3200,108134400,104857600,73.255,73.659,22.929,25.264,-3276800,-100,-0.030303,2.335,67.238,75.951,8.713,3.976248,3.983419,0.007171,,nikola-compute-18,,0
300000000,dclm,2027,4.30,full,role_depth_v4,1,1,3300,3200,108134400,104857600,73.255,73.593,22.929,20.454,-3276800,-100,-0.030303,-2.475,67.238,61.955,-5.283,3.976248,3.977648,0.001400,,elor-compute-01,,0
300000000,dclm,2027,4.30,full,role_depth_v5,1,1,3300,3250,108134400,106496000,73.255,73.564,22.929,21.863,-1638400,-50,-0.015152,-1.066,67.238,64.939,-2.299,3.976248,3.978607,0.002359,,elor-compute-01,,1
300000000,dclm,2027,4.30,full,role_depth_v6,1,1,3300,3150,108134400,103219200,73.255,73.673,22.929,24.698,-4915200,-150,-0.045455,1.769,67.238,75.389,8.151,3.976248,3.978982,0.002734,,damle-compute-01,,1
300000000,dclm,2027,4.30,no_role_depth,full,1,1,3200,3300,104857600,108134400,73.470,73.255,19.782,22.929,3276800,100,0.031250,3.147,59.986,67.238,7.252,3.981735,3.976248,-0.005487,abdelfattah-compute-03,,0,
300000000,dclm,2027,4.30,no_role_depth,role_depth_v2,1,1,3200,3300,104857600,108134400,73.470,73.248,19.782,21.051,3276800,100,0.031250,1.270,59.986,61.834,1.848,3.981735,3.976169,-0.005565,abdelfattah-compute-03,abdelfattah-compute-03,0,0
300000000,dclm,2027,4.30,no_role_depth,role_depth_v3,1,1,3200,3200,104857600,104857600,73.470,73.659,19.782,25.264,0,0,0.000000,5.482,59.986,75.951,15.965,3.981735,3.983419,0.001684,abdelfattah-compute-03,nikola-compute-18,0,0
300000000,dclm,2027,4.30,no_role_depth,role_depth_v4,1,1,3200,3200,104857600,104857600,73.470,73.593,19.782,20.454,0,0,0.000000,0.672,59.986,61.955,1.969,3.981735,3.977648,-0.004086,abdelfattah-compute-03,elor-compute-01,0,0
300000000,dclm,2027,4.30,no_role_depth,role_depth_v5,1,1,3200,3250,104857600,106496000,73.470,73.564,19.782,21.863,1638400,50,0.015625,2.081,59.986,64.939,4.953,3.981735,3.978607,-0.003128,abdelfattah-compute-03,elor-compute-01,0,1
300000000,dclm,2027,4.30,no_role_depth,role_depth_v6,1,1,3200,3150,104857600,103219200,73.470,73.673,19.782,24.698,-1638400,-50,-0.015625,4.916,59.986,75.389,15.403,3.981735,3.978982,-0.002753,abdelfattah-compute-03,damle-compute-01,0,1
300000000,dclm,2027,4.20,full,no_role_depth,1,1,4250,4200,139264000,137625600,66.468,66.577,29.529,25.963,-1638400,-50,-0.011765,-3.566,67.238,59.986,-7.252,3.976248,3.981735,0.005487,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.20,full,role_depth_v2,1,1,4250,4250,139264000,139264000,66.468,66.506,29.529,27.111,0,0,0.000000,-2.418,67.238,61.834,-5.404,3.976248,3.976169,-0.000079,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.20,full,role_depth_v3,1,1,4250,4200,139264000,137625600,66.468,66.538,29.529,33.159,-1638400,-50,-0.011765,3.629,67.238,75.951,8.713,3.976248,3.983419,0.007171,,nikola-compute-18,,0
300000000,dclm,2027,4.20,full,role_depth_v4,1,1,4250,4150,139264000,135987200,66.468,66.647,29.529,26.526,-3276800,-100,-0.023529,-3.003,67.238,61.955,-5.283,3.976248,3.977648,0.001400,,elor-compute-01,,0
300000000,dclm,2027,4.20,full,role_depth_v5,1,1,4250,4250,139264000,139264000,66.468,66.493,29.529,28.590,0,0,0.000000,-0.939,67.238,64.939,-2.299,3.976248,3.978607,0.002359,,elor-compute-01,,1
300000000,dclm,2027,4.20,full,role_depth_v6,1,1,4250,4150,139264000,135987200,66.468,66.431,29.529,32.538,-3276800,-100,-0.023529,3.009,67.238,75.389,8.151,3.976248,3.978982,0.002734,,damle-compute-01,,1
300000000,dclm,2027,4.20,no_role_depth,full,1,1,4200,4250,137625600,139264000,66.577,66.468,25.963,29.529,1638400,50,0.011905,3.566,59.986,67.238,7.252,3.981735,3.976248,-0.005487,abdelfattah-compute-03,,0,
300000000,dclm,2027,4.20,no_role_depth,role_depth_v2,1,1,4200,4250,137625600,139264000,66.577,66.506,25.963,27.111,1638400,50,0.011905,1.148,59.986,61.834,1.848,3.981735,3.976169,-0.005565,abdelfattah-compute-03,abdelfattah-compute-03,0,0
300000000,dclm,2027,4.20,no_role_depth,role_depth_v3,1,1,4200,4200,137625600,137625600,66.577,66.538,25.963,33.159,0,0,0.000000,7.195,59.986,75.951,15.965,3.981735,3.983419,0.001684,abdelfattah-compute-03,nikola-compute-18,0,0
300000000,dclm,2027,4.20,no_role_depth,role_depth_v4,1,1,4200,4150,137625600,135987200,66.577,66.647,25.963,26.526,-1638400,-50,-0.011905,0.562,59.986,61.955,1.969,3.981735,3.977648,-0.004086,abdelfattah-compute-03,elor-compute-01,0,0
300000000,dclm,2027,4.20,no_role_depth,role_depth_v5,1,1,4200,4250,137625600,139264000,66.577,66.493,25.963,28.590,1638400,50,0.011905,2.627,59.986,64.939,4.953,3.981735,3.978607,-0.003128,abdelfattah-compute-03,elor-compute-01,0,1
300000000,dclm,2027,4.20,no_role_depth,role_depth_v6,1,1,4200,4150,137625600,135987200,66.577,66.431,25.963,32.538,-1638400,-50,-0.011905,6.575,59.986,75.389,15.403,3.981735,3.978982,-0.002753,abdelfattah-compute-03,damle-compute-01,0,1
300000000,dclm,2027,4.10,full,no_role_depth,1,1,5650,5650,185139200,185139200,60.178,60.147,39.257,34.927,0,0,0.000000,-4.330,67.238,59.986,-7.252,3.976248,3.981735,0.005487,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.10,full,role_depth_v2,1,1,5650,5650,185139200,185139200,60.178,60.224,39.257,36.042,0,0,0.000000,-3.214,67.238,61.834,-5.404,3.976248,3.976169,-0.000079,,abdelfattah-compute-03,,0
300000000,dclm,2027,4.10,full,role_depth_v3,1,1,5650,5700,185139200,186777600,60.178,60.228,39.257,45.001,1638400,50,0.008850,5.745,67.238,75.951,8.713,3.976248,3.983419,0.007171,,nikola-compute-18,,0
300000000,dclm,2027,4.10,full,role_depth_v4,1,1,5650,5650,185139200,185139200,60.178,60.118,39.257,36.114,0,0,0.000000,-3.143,67.238,61.955,-5.283,3.976248,3.977648,0.001400,,elor-compute-01,,0
300000000,dclm,2027,4.10,full,role_depth_v5,1,1,5650,5650,185139200,185139200,60.178,60.190,39.257,38.008,0,0,0.000000,-1.249,67.238,64.939,-2.299,3.976248,3.978607,0.002359,,elor-compute-01,,1
300000000,dclm,2027,4.10,full,role_depth_v6,1,1,5650,5600,185139200,183500800,60.178,60.272,39.257,43.907,-1638400,-50,-0.008850,4.650,67.238,75.389,8.151,3.976248,3.978982,0.002734,,damle-compute-01,,1
300000000,dclm,2027,4.10,no_role_depth,full,1,1,5650,5650,185139200,185139200,60.147,60.178,34.927,39.257,0,0,0.000000,4.330,59.986,67.238,7.252,3.981735,3.976248,-0.005487,abdelfattah-compute-03,,0,
300000000,dclm,2027,4.10,no_role_depth,role_depth_v2,1,1,5650,5650,185139200,185139200,60.147,60.224,34.927,36.042,0,0,0.000000,1.115,59.986,61.834,1.848,3.981735,3.976169,-0.005565,abdelfattah-compute-03,abdelfattah-compute-03,0,0
300000000,dclm,2027,4.10,no_role_depth,role_depth_v3,1,1,5650,5700,185139200,186777600,60.147,60.228,34.927,45.001,1638400,50,0.008850,10.074,59.986,75.951,15.965,3.981735,3.983419,0.001684,abdelfattah-compute-03,nikola-compute-18,0,0
300000000,dclm,2027,4.10,no_role_depth,role_depth_v4,1,1,5650,5650,185139200,185139200,60.147,60.118,34.927,36.114,0,0,0.000000,1.187,59.986,61.955,1.969,3.981735,3.977648,-0.004086,abdelfattah-compute-03,elor-compute-01,0,0
300000000,dclm,2027,4.10,no_role_depth,role_depth_v5,1,1,5650,5650,185139200,185139200,60.147,60.190,34.927,38.008,0,0,0.000000,3.081,59.986,64.939,4.953,3.981735,3.978607,-0.003128,abdelfattah-compute-03,elor-compute-01,0,1
300000000,dclm,2027,4.10,no_role_depth,role_depth_v6,1,1,5650,5600,185139200,183500800,60.147,60.272,34.927,43.907,-1638400,-50,-0.008850,8.980,59.986,75.389,15.403,3.981735,3.978982,-0.002753,abdelfattah-compute-03,damle-compute-01,0,1
