budget_tokens,dataset,seed,method,target_loss,first_hit_step,first_hit_tokens,first_hit_ppl,hit_status,target_hit_minutes,total_minutes,mean_seconds_per_step,tokens_per_second,final_val_loss,slurm_job_id,slurm_restart_count,slurm_node
100000000,fineweb_edu,2027,no_role_depth,4.40,1500,49152000,81.393,hit,10.505,22.669,0.420187,77984.295,4.087354,567144,0,seo-compute-02
100000000,fineweb_edu,2027,no_role_depth,4.30,1800,58982400,72.870,hit,12.606,22.669,0.420187,77984.295,4.087354,567144,0,seo-compute-02
100000000,fineweb_edu,2027,no_role_depth,4.20,2200,72089600,66.008,hit,15.407,22.669,0.420187,77984.295,4.087354,567144,0,seo-compute-02
100000000,fineweb_edu,2027,no_role_depth,4.10,2850,93388800,60.324,hit,19.959,22.669,0.420187,77984.295,4.087354,567144,0,seo-compute-02
100000000,fineweb_edu,2027,role_depth_v2,4.80,900,29491200,119.783,hit,5.757,20.727,0.383810,85375.603,4.073491,676546,0,abdelfattah-compute-03
100000000,fineweb_edu,2027,role_depth_v2,4.60,1150,37683200,98.086,hit,7.356,20.727,0.383810,85375.603,4.073491,676546,0,abdelfattah-compute-03
100000000,fineweb_edu,2027,role_depth_v2,4.40,1500,49152000,80.565,hit,9.595,20.727,0.383810,85375.603,4.073491,676546,0,abdelfattah-compute-03
100000000,fineweb_edu,2027,role_depth_v2,4.30,1750,57344000,73.370,hit,11.194,20.727,0.383810,85375.603,4.073491,676546,0,abdelfattah-compute-03
100000000,fineweb_edu,2027,role_depth_v2,4.20,2150,70451200,65.980,hit,13.753,20.727,0.383810,85375.603,4.073491,676546,0,abdelfattah-compute-03
100000000,fineweb_edu,2027,role_depth_v2,4.10,2750,90112000,60.015,hit,17.591,20.727,0.383810,85375.603,4.073491,676546,0,abdelfattah-compute-03
100000000,fineweb_edu,2027,role_depth_v3,4.80,950,31129600,116.632,hit,7.156,24.433,0.451981,72498.564,4.088396,707341,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v3,4.60,1200,39321600,96.090,hit,9.040,24.433,0.451981,72498.564,4.088396,707341,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v3,4.40,1550,50790400,79.772,hit,11.676,24.433,0.451981,72498.564,4.088396,707341,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v3,4.30,1800,58982400,72.931,hit,13.559,24.433,0.451981,72498.564,4.088396,707341,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v3,4.20,2200,72089600,66.014,hit,16.573,24.433,0.451981,72498.564,4.088396,707341,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v3,4.10,2900,95027200,60.079,hit,21.846,24.433,0.451981,72498.564,4.088396,707341,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v4,4.80,900,29491200,120.658,hit,5.756,20.723,0.383719,85395.755,4.079555,707590,0,elor-compute-01
100000000,fineweb_edu,2027,role_depth_v4,4.60,1150,37683200,97.651,hit,7.355,20.723,0.383719,85395.755,4.079555,707590,0,elor-compute-01
100000000,fineweb_edu,2027,role_depth_v4,4.40,1500,49152000,80.389,hit,9.593,20.723,0.383719,85395.755,4.079555,707590,0,elor-compute-01
100000000,fineweb_edu,2027,role_depth_v4,4.30,1750,57344000,73.438,hit,11.192,20.723,0.383719,85395.755,4.079555,707590,0,elor-compute-01
100000000,fineweb_edu,2027,role_depth_v4,4.20,2150,70451200,66.121,hit,13.750,20.723,0.383719,85395.755,4.079555,707590,0,elor-compute-01
100000000,fineweb_edu,2027,role_depth_v4,4.10,2750,90112000,60.319,hit,17.587,20.723,0.383719,85395.755,4.079555,707590,0,elor-compute-01
100000000,fineweb_edu,2027,role_depth_v5,4.80,900,29491200,120.467,hit,6.878,24.717,0.458543,71461.069,4.074412,749318,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v5,4.60,1150,37683200,97.629,hit,8.789,24.717,0.458543,71461.069,4.074412,749318,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v5,4.40,1500,49152000,80.198,hit,11.464,24.717,0.458543,71461.069,4.074412,749318,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v5,4.30,1750,57344000,73.247,hit,13.374,24.717,0.458543,71461.069,4.074412,749318,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v5,4.20,2150,70451200,65.914,hit,16.431,24.717,0.458543,71461.069,4.074412,749318,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v5,4.10,2750,90112000,60.015,hit,21.017,24.717,0.458543,71461.069,4.074412,749318,0,damle-compute-01
100000000,fineweb_edu,2027,role_depth_v6,4.80,900,29491200,120.166,hit,7.470,26.592,0.497998,65799.518,4.077101,749333,0,nikola-compute-18
100000000,fineweb_edu,2027,role_depth_v6,4.60,1150,37683200,97.303,hit,9.545,26.592,0.497998,65799.518,4.077101,749333,0,nikola-compute-18
100000000,fineweb_edu,2027,role_depth_v6,4.40,1500,49152000,80.262,hit,12.450,26.592,0.497998,65799.518,4.077101,749333,0,nikola-compute-18
100000000,fineweb_edu,2027,role_depth_v6,4.30,1750,57344000,73.034,hit,14.525,26.592,0.497998,65799.518,4.077101,749333,0,nikola-compute-18
100000000,fineweb_edu,2027,role_depth_v6,4.20,2150,70451200,65.895,hit,17.845,26.592,0.497998,65799.518,4.077101,749333,0,nikola-compute-18
100000000,fineweb_edu,2027,role_depth_v6,4.10,2750,90112000,60.190,hit,22.825,26.592,0.497998,65799.518,4.077101,749333,0,nikola-compute-18
100000000,fineweb_edu,3407,full,4.80,900,29491200,119.212,hit,7.761,27.774,0.517390,63333.270,4.096164,,,
100000000,fineweb_edu,3407,full,4.60,1150,37683200,98.272,hit,9.917,27.774,0.517390,63333.270,4.096164,,,
100000000,fineweb_edu,3407,full,4.40,1500,49152000,81.337,hit,12.935,27.774,0.517390,63333.270,4.096164,,,
100000000,fineweb_edu,3407,full,4.30,1850,60620800,72.514,hit,15.953,27.774,0.517390,63333.270,4.096164,,,
100000000,fineweb_edu,3407,full,4.20,2200,72089600,66.587,hit,18.971,27.774,0.517390,63333.270,4.096164,,,
100000000,fineweb_edu,3407,full,4.10,3000,98304000,60.270,hit,25.869,27.774,0.517390,63333.270,4.096164,,,
100000000,fineweb_edu,3407,no_role_depth,4.80,950,31129600,117.328,hit,6.891,23.456,0.435246,75286.202,4.104192,567151,0,ellis-compute-02
100000000,fineweb_edu,3407,no_role_depth,4.60,1200,39321600,96.361,hit,8.705,23.456,0.435246,75286.202,4.104192,567151,0,ellis-compute-02
100000000,fineweb_edu,3407,no_role_depth,4.40,1550,50790400,80.580,hit,11.244,23.456,0.435246,75286.202,4.104192,567151,0,ellis-compute-02
100000000,fineweb_edu,3407,no_role_depth,4.30,1850,60620800,73.123,hit,13.420,23.456,0.435246,75286.202,4.104192,567151,0,ellis-compute-02
100000000,fineweb_edu,3407,no_role_depth,4.20,2250,73728000,66.332,hit,16.322,23.456,0.435246,75286.202,4.104192,567151,0,ellis-compute-02
100000000,fineweb_edu,3407,no_role_depth,4.10,,,,not_hit,,23.456,0.435246,75286.202,4.104192,567151,0,ellis-compute-02
100000000,fineweb_edu,3407,role_depth_v2,4.80,900,29491200,119.399,hit,6.150,22.090,0.410029,79916.214,4.094703,676547,0,seo-compute-01
100000000,fineweb_edu,3407,role_depth_v2,4.60,1150,37683200,98.399,hit,7.859,22.090,0.410029,79916.214,4.094703,676547,0,seo-compute-01
100000000,fineweb_edu,3407,role_depth_v2,4.40,1500,49152000,81.382,hit,10.251,22.090,0.410029,79916.214,4.094703,676547,0,seo-compute-01
100000000,fineweb_edu,3407,role_depth_v2,4.30,1850,60620800,72.655,hit,12.643,22.090,0.410029,79916.214,4.094703,676547,0,seo-compute-01
100000000,fineweb_edu,3407,role_depth_v2,4.20,2200,72089600,66.525,hit,15.034,22.090,0.410029,79916.214,4.094703,676547,0,seo-compute-01
100000000,fineweb_edu,3407,role_depth_v2,4.10,3000,98304000,60.238,hit,20.501,22.090,0.410029,79916.214,4.094703,676547,0,seo-compute-01
100000000,fineweb_edu,3407,role_depth_v3,4.80,950,31129600,116.892,hit,7.482,25.216,0.472520,69347.299,4.106342,707421,1,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v3,4.60,1200,39321600,96.079,hit,9.450,25.216,0.472520,69347.299,4.106342,707421,1,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v3,4.40,1550,50790400,80.663,hit,12.207,25.216,0.472520,69347.299,4.106342,707421,1,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v3,4.30,1850,60620800,73.092,hit,14.569,25.216,0.472520,69347.299,4.106342,707421,1,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v3,4.20,2250,73728000,66.391,hit,17.720,25.216,0.472520,69347.299,4.106342,707421,1,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v3,4.10,,,,not_hit,,25.216,0.472520,69347.299,4.106342,707421,1,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v4,4.80,900,29491200,120.291,hit,5.978,21.469,0.398567,82214.632,4.097275,707591,0,zabih-compute-01
100000000,fineweb_edu,3407,role_depth_v4,4.60,1150,37683200,98.162,hit,7.639,21.469,0.398567,82214.632,4.097275,707591,0,zabih-compute-01
100000000,fineweb_edu,3407,role_depth_v4,4.40,1500,49152000,81.345,hit,9.964,21.469,0.398567,82214.632,4.097275,707591,0,zabih-compute-01
100000000,fineweb_edu,3407,role_depth_v4,4.30,1850,60620800,72.491,hit,12.289,21.469,0.398567,82214.632,4.097275,707591,0,zabih-compute-01
100000000,fineweb_edu,3407,role_depth_v4,4.20,2200,72089600,66.625,hit,14.614,21.469,0.398567,82214.632,4.097275,707591,0,zabih-compute-01
100000000,fineweb_edu,3407,role_depth_v4,4.10,3000,98304000,60.318,hit,19.928,21.469,0.398567,82214.632,4.097275,707591,0,zabih-compute-01
100000000,fineweb_edu,3407,role_depth_v5,4.80,900,29491200,119.935,hit,7.426,26.409,0.495034,66193.447,4.092680,749366,0,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v5,4.60,1150,37683200,97.751,hit,9.488,26.409,0.495034,66193.447,4.092680,749366,0,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v5,4.40,1500,49152000,81.016,hit,12.376,26.409,0.495034,66193.447,4.092680,749366,0,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v5,4.30,1800,58982400,73.482,hit,14.851,26.409,0.495034,66193.447,4.092680,749366,0,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v5,4.20,2200,72089600,66.286,hit,18.151,26.409,0.495034,66193.447,4.092680,749366,0,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v5,4.10,2950,96665600,60.272,hit,24.339,26.409,0.495034,66193.447,4.092680,749366,0,nikola-compute-18
100000000,fineweb_edu,3407,role_depth_v6,4.80,900,29491200,120.409,hit,6.693,23.912,0.446191,73439.335,4.097505,749334,0,rush-compute-02
100000000,fineweb_edu,3407,role_depth_v6,4.60,1150,37683200,98.099,hit,8.552,23.912,0.446191,73439.335,4.097505,749334,0,rush-compute-02
100000000,fineweb_edu,3407,role_depth_v6,4.40,1500,49152000,81.293,hit,11.155,23.912,0.446191,73439.335,4.097505,749334,0,rush-compute-02
100000000,fineweb_edu,3407,role_depth_v6,4.30,1800,58982400,73.620,hit,13.386,23.912,0.446191,73439.335,4.097505,749334,0,rush-compute-02
100000000,fineweb_edu,3407,role_depth_v6,4.20,2250,73728000,65.908,hit,16.732,23.912,0.446191,73439.335,4.097505,749334,0,rush-compute-02
100000000,fineweb_edu,3407,role_depth_v6,4.10,3050,99942400,60.190,hit,22.681,23.912,0.446191,73439.335,4.097505,749334,0,rush-compute-02
100000000,fineweb,1337,full,5.00,900,29491200,145.605,hit,6.244,22.435,0.416286,78715.034,4.301804,,,
100000000,fineweb,1337,full,4.80,1150,37683200,121.160,hit,7.979,22.435,0.416286,78715.034,4.301804,,,
100000000,fineweb,1337,full,4.60,1550,50790400,98.652,hit,10.754,22.435,0.416286,78715.034,4.301804,,,
100000000,fineweb,1337,full,4.50,1850,60620800,89.170,hit,12.835,22.435,0.416286,78715.034,4.301804,,,
100000000,fineweb,1337,full,4.40,2250,73728000,81.072,hit,15.611,22.435,0.416286,78715.034,4.301804,,,
100000000,fineweb,1337,full,4.35,2550,83558400,77.234,hit,17.692,22.435,0.416286,78715.034,4.301804,,,
100000000,fineweb,1337,no_role_depth,5.00,950,31129600,142.489,hit,6.295,21.440,0.397584,82417.841,4.315967,567152,0,seo-compute-01
100000000,fineweb,1337,no_role_depth,4.80,1200,39321600,118.617,hit,7.952,21.440,0.397584,82417.841,4.315967,567152,0,seo-compute-01
100000000,fineweb,1337,no_role_depth,4.60,1600,52428800,98.010,hit,10.602,21.440,0.397584,82417.841,4.315967,567152,0,seo-compute-01
100000000,fineweb,1337,no_role_depth,4.50,1900,62259200,89.070,hit,12.590,21.440,0.397584,82417.841,4.315967,567152,0,seo-compute-01
100000000,fineweb,1337,no_role_depth,4.40,2300,75366400,81.356,hit,15.241,21.440,0.397584,82417.841,4.315967,567152,0,seo-compute-01
100000000,fineweb,1337,no_role_depth,4.35,2650,86835200,77.332,hit,17.560,21.440,0.397584,82417.841,4.315967,567152,0,seo-compute-01
100000000,fineweb,1337,role_depth_v2,5.00,900,29491200,145.777,hit,6.906,24.864,0.460408,71171.644,4.302154,676548,0,damle-compute-01
100000000,fineweb,1337,role_depth_v2,4.80,1200,39321600,117.848,hit,9.208,24.864,0.460408,71171.644,4.302154,676548,0,damle-compute-01
100000000,fineweb,1337,role_depth_v2,4.60,1550,50790400,98.880,hit,11.894,24.864,0.460408,71171.644,4.302154,676548,0,damle-compute-01
100000000,fineweb,1337,role_depth_v2,4.50,1850,60620800,89.297,hit,14.196,24.864,0.460408,71171.644,4.302154,676548,0,damle-compute-01
100000000,fineweb,1337,role_depth_v2,4.40,2250,73728000,81.097,hit,17.265,24.864,0.460408,71171.644,4.302154,676548,0,damle-compute-01
100000000,fineweb,1337,role_depth_v2,4.35,2550,83558400,77.246,hit,19.567,24.864,0.460408,71171.644,4.302154,676548,0,damle-compute-01
100000000,fineweb,1337,role_depth_v3,5.00,950,31129600,141.968,hit,7.445,25.182,0.470197,69689.991,4.314709,707433,1,nikola-compute-18
100000000,fineweb,1337,role_depth_v3,4.80,1200,39321600,118.844,hit,9.404,25.182,0.470197,69689.991,4.314709,707433,1,nikola-compute-18
100000000,fineweb,1337,role_depth_v3,4.60,1600,52428800,97.861,hit,12.539,25.182,0.470197,69689.991,4.314709,707433,1,nikola-compute-18
100000000,fineweb,1337,role_depth_v3,4.50,1900,62259200,89.120,hit,14.890,25.182,0.470197,69689.991,4.314709,707433,1,nikola-compute-18
100000000,fineweb,1337,role_depth_v3,4.40,2300,75366400,81.354,hit,18.024,25.182,0.470197,69689.991,4.314709,707433,1,nikola-compute-18
100000000,fineweb,1337,role_depth_v3,4.35,2650,86835200,77.235,hit,20.767,25.182,0.470197,69689.991,4.314709,707433,1,nikola-compute-18
100000000,fineweb,1337,role_depth_v4,5.00,900,29491200,147.257,hit,7.393,26.301,0.492863,66484.956,4.304448,707592,0,nikola-compute-18
100000000,fineweb,1337,role_depth_v4,4.80,1150,37683200,121.104,hit,9.447,26.301,0.492863,66484.956,4.304448,707592,0,nikola-compute-18
100000000,fineweb,1337,role_depth_v4,4.60,1550,50790400,98.891,hit,12.732,26.301,0.492863,66484.956,4.304448,707592,0,nikola-compute-18
100000000,fineweb,1337,role_depth_v4,4.50,1850,60620800,89.215,hit,15.197,26.301,0.492863,66484.956,4.304448,707592,0,nikola-compute-18
100000000,fineweb,1337,role_depth_v4,4.40,2250,73728000,81.209,hit,18.482,26.301,0.492863,66484.956,4.304448,707592,0,nikola-compute-18
100000000,fineweb,1337,role_depth_v4,4.35,2550,83558400,77.371,hit,20.947,26.301,0.492863,66484.956,4.304448,707592,0,nikola-compute-18
100000000,fineweb,1337,role_depth_v5,5.00,900,29491200,147.687,hit,6.578,23.515,0.438566,74716.191,4.300559,763837,0,rush-compute-02
100000000,fineweb,1337,role_depth_v5,4.80,1150,37683200,121.260,hit,8.406,23.515,0.438566,74716.191,4.300559,763837,0,rush-compute-02
100000000,fineweb,1337,role_depth_v5,4.60,1550,50790400,98.771,hit,11.330,23.515,0.438566,74716.191,4.300559,763837,0,rush-compute-02
100000000,fineweb,1337,role_depth_v5,4.50,1850,60620800,89.302,hit,13.522,23.515,0.438566,74716.191,4.300559,763837,0,rush-compute-02
100000000,fineweb,1337,role_depth_v5,4.40,2250,73728000,81.101,hit,16.446,23.515,0.438566,74716.191,4.300559,763837,0,rush-compute-02
100000000,fineweb,1337,role_depth_v5,4.35,2550,83558400,77.152,hit,18.639,23.515,0.438566,74716.191,4.300559,763837,0,rush-compute-02
100000000,fineweb,1337,role_depth_v6,5.00,900,29491200,146.915,hit,6.382,22.823,0.425458,77018.241,4.304709,749335,0,elor-compute-01
100000000,fineweb,1337,role_depth_v6,4.80,1150,37683200,120.667,hit,8.155,22.823,0.425458,77018.241,4.304709,749335,0,elor-compute-01
100000000,fineweb,1337,role_depth_v6,4.60,1550,50790400,98.675,hit,10.991,22.823,0.425458,77018.241,4.304709,749335,0,elor-compute-01
100000000,fineweb,1337,role_depth_v6,4.50,1850,60620800,89.052,hit,13.118,22.823,0.425458,77018.241,4.304709,749335,0,elor-compute-01
100000000,fineweb,1337,role_depth_v6,4.40,2250,73728000,81.156,hit,15.955,22.823,0.425458,77018.241,4.304709,749335,0,elor-compute-01
100000000,fineweb,1337,role_depth_v6,4.35,2550,83558400,77.388,hit,18.082,22.823,0.425458,77018.241,4.304709,749335,0,elor-compute-01
100000000,fineweb,2027,full,5.00,950,31129600,145.112,hit,8.216,27.847,0.518908,63148.032,4.324519,,,
100000000,fineweb,2027,full,4.80,1200,39321600,120.727,hit,10.378,27.847,0.518908,63148.032,4.324519,,,
100000000,fineweb,2027,full,4.60,1600,52428800,99.418,hit,13.838,27.847,0.518908,63148.032,4.324519,,,
100000000,fineweb,2027,full,4.50,1950,63897600,89.205,hit,16.865,27.847,0.518908,63148.032,4.324519,,,
100000000,fineweb,2027,full,4.40,2400,78643200,80.797,hit,20.756,27.847,0.518908,63148.032,4.324519,,,
100000000,fineweb,2027,full,4.35,2750,90112000,77.183,hit,23.783,27.847,0.518908,63148.032,4.324519,,,
100000000,fineweb,2027,no_role_depth,5.00,1000,32768000,143.514,hit,7.293,23.559,0.437565,74887.092,4.343298,567153,0,damle-compute-01
100000000,fineweb,2027,no_role_depth,4.80,1250,40960000,120.308,hit,9.116,23.559,0.437565,74887.092,4.343298,567153,0,damle-compute-01
100000000,fineweb,2027,no_role_depth,4.60,1700,55705600,97.870,hit,12.398,23.559,0.437565,74887.092,4.343298,567153,0,damle-compute-01
100000000,fineweb,2027,no_role_depth,4.50,2000,65536000,89.584,hit,14.586,23.559,0.437565,74887.092,4.343298,567153,0,damle-compute-01
100000000,fineweb,2027,no_role_depth,4.40,2500,81920000,81.080,hit,18.232,23.559,0.437565,74887.092,4.343298,567153,0,damle-compute-01
100000000,fineweb,2027,no_role_depth,4.35,3000,98304000,77.264,hit,21.878,23.559,0.437565,74887.092,4.343298,567153,0,damle-compute-01
100000000,fineweb,2027,role_depth_v2,5.00,950,31129600,145.766,hit,6.351,21.601,0.401144,81686.298,4.323945,676649,0,zabih-compute-01
100000000,fineweb,2027,role_depth_v2,4.80,1250,40960000,117.978,hit,8.357,21.601,0.401144,81686.298,4.323945,676649,0,zabih-compute-01
100000000,fineweb,2027,role_depth_v2,4.60,1650,54067200,97.912,hit,11.031,21.601,0.401144,81686.298,4.323945,676649,0,zabih-compute-01
100000000,fineweb,2027,role_depth_v2,4.50,1950,63897600,89.410,hit,13.037,21.601,0.401144,81686.298,4.323945,676649,0,zabih-compute-01
100000000,fineweb,2027,role_depth_v2,4.40,2400,78643200,80.840,hit,16.046,21.601,0.401144,81686.298,4.323945,676649,0,zabih-compute-01
100000000,fineweb,2027,role_depth_v2,4.35,2750,90112000,77.233,hit,18.386,21.601,0.401144,81686.298,4.323945,676649,0,zabih-compute-01
100000000,fineweb,2027,role_depth_v3,5.00,950,31129600,148.105,hit,7.603,25.692,0.480181,68240.990,4.337168,707454,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v3,4.80,1250,40960000,119.147,hit,10.004,25.692,0.480181,68240.990,4.337168,707454,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v3,4.60,1650,54067200,99.040,hit,13.205,25.692,0.480181,68240.990,4.337168,707454,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v3,4.50,2000,65536000,89.150,hit,16.006,25.692,0.480181,68240.990,4.337168,707454,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v3,4.40,2450,80281600,81.190,hit,19.607,25.692,0.480181,68240.990,4.337168,707454,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v3,4.35,2900,95027200,77.321,hit,23.209,25.692,0.480181,68240.990,4.337168,707454,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v4,5.00,950,31129600,146.167,hit,7.338,24.979,0.463445,70705.290,4.326229,707593,0,damle-compute-01
100000000,fineweb,2027,role_depth_v4,4.80,1200,39321600,120.879,hit,9.269,24.979,0.463445,70705.290,4.326229,707593,0,damle-compute-01
100000000,fineweb,2027,role_depth_v4,4.60,1650,54067200,97.761,hit,12.745,24.979,0.463445,70705.290,4.326229,707593,0,damle-compute-01
100000000,fineweb,2027,role_depth_v4,4.50,1950,63897600,89.369,hit,15.062,24.979,0.463445,70705.290,4.326229,707593,0,damle-compute-01
100000000,fineweb,2027,role_depth_v4,4.40,2400,78643200,80.933,hit,18.538,24.979,0.463445,70705.290,4.326229,707593,0,damle-compute-01
100000000,fineweb,2027,role_depth_v4,4.35,2750,90112000,77.347,hit,21.241,24.979,0.463445,70705.290,4.326229,707593,0,damle-compute-01
100000000,fineweb,2027,role_depth_v5,5.00,950,31129600,146.377,hit,7.655,25.837,0.483473,67776.290,4.324603,764316,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v5,4.80,1200,39321600,120.826,hit,9.669,25.837,0.483473,67776.290,4.324603,764316,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v5,4.60,1650,54067200,97.730,hit,13.296,25.837,0.483473,67776.290,4.324603,764316,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v5,4.50,1950,63897600,89.314,hit,15.713,25.837,0.483473,67776.290,4.324603,764316,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v5,4.40,2400,78643200,80.855,hit,19.339,25.837,0.483473,67776.290,4.324603,764316,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v5,4.35,2750,90112000,77.267,hit,22.159,25.837,0.483473,67776.290,4.324603,764316,0,nikola-compute-18
100000000,fineweb,2027,role_depth_v6,5.00,950,31129600,146.330,hit,7.321,24.840,0.462388,70866.946,4.326975,749336,0,damle-compute-01
100000000,fineweb,2027,role_depth_v6,4.80,1200,39321600,120.850,hit,9.248,24.840,0.462388,70866.946,4.326975,749336,0,damle-compute-01
100000000,fineweb,2027,role_depth_v6,4.60,1600,52428800,99.445,hit,12.330,24.840,0.462388,70866.946,4.326975,749336,0,damle-compute-01
100000000,fineweb,2027,role_depth_v6,4.50,1950,63897600,89.256,hit,15.028,24.840,0.462388,70866.946,4.326975,749336,0,damle-compute-01
100000000,fineweb,2027,role_depth_v6,4.40,2400,78643200,80.934,hit,18.496,24.840,0.462388,70866.946,4.326975,749336,0,damle-compute-01
100000000,fineweb,2027,role_depth_v6,4.35,2750,90112000,77.402,hit,21.193,24.840,0.462388,70866.946,4.326975,749336,0,damle-compute-01
100000000,fineweb,3407,full,5.00,950,31129600,144.447,hit,6.598,22.461,0.416696,78637.710,4.322407,,,
100000000,fineweb,3407,full,4.80,1200,39321600,120.821,hit,8.334,22.461,0.416696,78637.710,4.322407,,,
100000000,fineweb,3407,full,4.60,1600,52428800,99.107,hit,11.112,22.461,0.416696,78637.710,4.322407,,,
100000000,fineweb,3407,full,4.50,1900,62259200,89.980,hit,13.195,22.461,0.416696,78637.710,4.322407,,,
100000000,fineweb,3407,full,4.40,2350,77004800,81.314,hit,16.321,22.461,0.416696,78637.710,4.322407,,,
100000000,fineweb,3407,full,4.35,2700,88473600,77.461,hit,18.751,22.461,0.416696,78637.710,4.322407,,,
100000000,fineweb,3407,no_role_depth,5.00,950,31129600,147.330,hit,6.974,23.666,0.440477,74392.045,4.336577,572246,0,damle-compute-01
100000000,fineweb,3407,no_role_depth,4.80,1250,40960000,118.876,hit,9.177,23.666,0.440477,74392.045,4.336577,572246,0,damle-compute-01
100000000,fineweb,3407,no_role_depth,4.60,1650,54067200,98.573,hit,12.113,23.666,0.440477,74392.045,4.336577,572246,0,damle-compute-01
100000000,fineweb,3407,no_role_depth,4.50,2000,65536000,88.655,hit,14.683,23.666,0.440477,74392.045,4.336577,572246,0,damle-compute-01
100000000,fineweb,3407,no_role_depth,4.40,2450,80281600,81.296,hit,17.986,23.666,0.440477,74392.045,4.336577,572246,0,damle-compute-01
100000000,fineweb,3407,no_role_depth,4.35,2900,95027200,77.153,hit,21.290,23.666,0.440477,74392.045,4.336577,572246,0,damle-compute-01
100000000,fineweb,3407,role_depth_v2,5.00,950,31129600,144.389,hit,6.074,20.703,0.383622,85417.524,4.321065,680015,0,abdelfattah-compute-03
100000000,fineweb,3407,role_depth_v2,4.80,1200,39321600,120.716,hit,7.672,20.703,0.383622,85417.524,4.321065,680015,0,abdelfattah-compute-03
100000000,fineweb,3407,role_depth_v2,4.60,1600,52428800,99.016,hit,10.230,20.703,0.383622,85417.524,4.321065,680015,0,abdelfattah-compute-03
100000000,fineweb,3407,role_depth_v2,4.50,1900,62259200,89.849,hit,12.148,20.703,0.383622,85417.524,4.321065,680015,0,abdelfattah-compute-03
100000000,fineweb,3407,role_depth_v2,4.40,2350,77004800,81.268,hit,15.025,20.703,0.383622,85417.524,4.321065,680015,0,abdelfattah-compute-03
100000000,fineweb,3407,role_depth_v2,4.35,2700,88473600,77.353,hit,17.263,20.703,0.383622,85417.524,4.321065,680015,0,abdelfattah-compute-03
100000000,fineweb,3407,role_depth_v3,5.00,950,31129600,146.716,hit,5.928,20.272,0.374375,87527.245,4.337388,707519,0,elor-compute-01
100000000,fineweb,3407,role_depth_v3,4.80,1250,40960000,118.187,hit,7.799,20.272,0.374375,87527.245,4.337388,707519,0,elor-compute-01
100000000,fineweb,3407,role_depth_v3,4.60,1650,54067200,98.412,hit,10.295,20.272,0.374375,87527.245,4.337388,707519,0,elor-compute-01
100000000,fineweb,3407,role_depth_v3,4.50,1950,63897600,89.866,hit,12.167,20.272,0.374375,87527.245,4.337388,707519,0,elor-compute-01
100000000,fineweb,3407,role_depth_v3,4.40,2450,80281600,81.254,hit,15.287,20.272,0.374375,87527.245,4.337388,707519,0,elor-compute-01
100000000,fineweb,3407,role_depth_v3,4.35,2900,95027200,77.249,hit,18.095,20.272,0.374375,87527.245,4.337388,707519,0,elor-compute-01
100000000,fineweb,3407,role_depth_v4,5.00,950,31129600,144.105,hit,6.092,20.764,0.384784,85159.446,4.326502,707594,0,elor-compute-01
100000000,fineweb,3407,role_depth_v4,4.80,1200,39321600,120.128,hit,7.696,20.764,0.384784,85159.446,4.326502,707594,0,elor-compute-01
100000000,fineweb,3407,role_depth_v4,4.60,1600,52428800,98.886,hit,10.261,20.764,0.384784,85159.446,4.326502,707594,0,elor-compute-01
100000000,fineweb,3407,role_depth_v4,4.50,1900,62259200,89.868,hit,12.185,20.764,0.384784,85159.446,4.326502,707594,0,elor-compute-01
100000000,fineweb,3407,role_depth_v4,4.40,2350,77004800,81.400,hit,15.071,20.764,0.384784,85159.446,4.326502,707594,0,elor-compute-01
