budget_tokens,dataset,seed,target_loss,comparator,full_tokens,comparator_tokens,full_saves_tokens,full_saves_percent_vs_comparator,full_total_minutes,comparator_total_minutes
300000000,fineweb,2027,4.05,role_depth_v3,208076800,211353600,3276800,0.015503875968992248,67.238,75.692
300000000,fineweb,2027,4.05,role_depth_v4,208076800,208076800,0,0.0,67.238,73.556
300000000,fineweb,2027,4.05,role_depth_v5,208076800,208076800,0,0.0,67.238,77.904
300000000,fineweb,2027,4.05,role_depth_v6,208076800,208076800,0,0.0,67.238,82.926
300000000,fineweb,2027,4.00,no_role_depth,244121600,244121600,0,0.0,67.238,60.675
300000000,fineweb,2027,4.00,role_depth_v2,244121600,245760000,1638400,0.006666666666666667,67.238,75.354
300000000,fineweb,2027,4.00,role_depth_v3,244121600,249036800,4915200,0.019736842105263157,67.238,75.692
300000000,fineweb,2027,4.00,role_depth_v4,244121600,244121600,0,0.0,67.238,73.556
300000000,fineweb,2027,4.00,role_depth_v5,244121600,242483200,-1638400,-0.006756756756756757,67.238,77.904
300000000,fineweb,2027,4.00,role_depth_v6,244121600,244121600,0,0.0,67.238,82.926
300000000,fineweb,3407,4.40,no_role_depth,83558400,83558400,0,0.0,62.507,62.757
300000000,fineweb,3407,4.40,role_depth_v2,83558400,83558400,0,0.0,62.507,74.916
300000000,fineweb,3407,4.40,role_depth_v3,83558400,85196800,1638400,0.019230769230769232,62.507,71.518
300000000,fineweb,3407,4.40,role_depth_v4,83558400,85196800,1638400,0.019230769230769232,62.507,77.549
300000000,fineweb,3407,4.40,role_depth_v5,83558400,85196800,1638400,0.019230769230769232,62.507,71.376
300000000,fineweb,3407,4.40,role_depth_v6,83558400,85196800,1638400,0.019230769230769232,62.507,72.270
300000000,fineweb,3407,4.30,no_role_depth,109772800,106496000,-3276800,-0.03076923076923077,62.507,62.757
300000000,fineweb,3407,4.30,role_depth_v2,109772800,109772800,0,0.0,62.507,74.916
300000000,fineweb,3407,4.30,role_depth_v3,109772800,108134400,-1638400,-0.015151515151515152,62.507,71.518
300000000,fineweb,3407,4.30,role_depth_v4,109772800,108134400,-1638400,-0.015151515151515152,62.507,77.549
300000000,fineweb,3407,4.30,role_depth_v5,109772800,108134400,-1638400,-0.015151515151515152,62.507,71.376
300000000,fineweb,3407,4.30,role_depth_v6,109772800,106496000,-3276800,-0.03076923076923077,62.507,72.270
300000000,fineweb,3407,4.20,no_role_depth,142540800,139264000,-3276800,-0.023529411764705882,62.507,62.757
300000000,fineweb,3407,4.20,role_depth_v2,142540800,140902400,-1638400,-0.011627906976744186,62.507,74.916
300000000,fineweb,3407,4.20,role_depth_v3,142540800,140902400,-1638400,-0.011627906976744186,62.507,71.518
300000000,fineweb,3407,4.20,role_depth_v4,142540800,139264000,-3276800,-0.023529411764705882,62.507,77.549
300000000,fineweb,3407,4.20,role_depth_v5,142540800,139264000,-3276800,-0.023529411764705882,62.507,71.376
300000000,fineweb,3407,4.20,role_depth_v6,142540800,137625600,-4915200,-0.03571428571428571,62.507,72.270
300000000,fineweb,3407,4.10,no_role_depth,185139200,180224000,-4915200,-0.02727272727272727,62.507,62.757
300000000,fineweb,3407,4.10,role_depth_v2,185139200,183500800,-1638400,-0.008928571428571428,62.507,74.916
300000000,fineweb,3407,4.10,role_depth_v3,185139200,183500800,-1638400,-0.008928571428571428,62.507,71.518
300000000,fineweb,3407,4.10,role_depth_v4,185139200,181862400,-3276800,-0.018018018018018018,62.507,77.549
300000000,fineweb,3407,4.10,role_depth_v5,185139200,181862400,-3276800,-0.018018018018018018,62.507,71.376
300000000,fineweb,3407,4.10,role_depth_v6,185139200,180224000,-4915200,-0.02727272727272727,62.507,72.270
300000000,fineweb,3407,4.05,no_role_depth,211353600,209715200,-1638400,-0.0078125,62.507,62.757
300000000,fineweb,3407,4.05,role_depth_v2,211353600,209715200,-1638400,-0.0078125,62.507,74.916
300000000,fineweb,3407,4.05,role_depth_v3,211353600,211353600,0,0.0,62.507,71.518
300000000,fineweb,3407,4.05,role_depth_v4,211353600,208076800,-3276800,-0.015748031496062992,62.507,77.549
300000000,fineweb,3407,4.05,role_depth_v5,211353600,208076800,-3276800,-0.015748031496062992,62.507,71.376
300000000,fineweb,3407,4.05,role_depth_v6,211353600,208076800,-3276800,-0.015748031496062992,62.507,72.270
300000000,fineweb,3407,4.00,no_role_depth,245760000,245760000,0,0.0,62.507,62.757
300000000,fineweb,3407,4.00,role_depth_v2,245760000,244121600,-1638400,-0.006711409395973154,62.507,74.916
300000000,fineweb,3407,4.00,role_depth_v3,245760000,250675200,4915200,0.0196078431372549,62.507,71.518
300000000,fineweb,3407,4.00,role_depth_v4,245760000,244121600,-1638400,-0.006711409395973154,62.507,77.549
300000000,fineweb,3407,4.00,role_depth_v5,245760000,242483200,-3276800,-0.013513513513513514,62.507,71.376
300000000,fineweb,3407,4.00,role_depth_v6,245760000,244121600,-1638400,-0.006711409395973154,62.507,72.270
300000000,dolma_sample,1337,4.20,no_role_depth,95027200,91750400,-3276800,-0.03571428571428571,68.176,64.234
300000000,dolma_sample,1337,4.20,role_depth_v2,95027200,95027200,0,0.0,68.176,62.220
300000000,dolma_sample,1337,4.20,role_depth_v3,95027200,91750400,-3276800,-0.03571428571428571,68.176,72.379
300000000,dolma_sample,1337,4.20,role_depth_v4,95027200,93388800,-1638400,-0.017543859649122806,68.176,75.421
300000000,dolma_sample,1337,4.20,role_depth_v5,95027200,95027200,0,0.0,68.176,73.708
300000000,dolma_sample,1337,4.20,role_depth_v6,95027200,91750400,-3276800,-0.03571428571428571,68.176,65.601
300000000,dolma_sample,1337,4.10,no_role_depth,124518400,121241600,-3276800,-0.02702702702702703,68.176,64.234
300000000,dolma_sample,1337,4.10,role_depth_v2,124518400,124518400,0,0.0,68.176,62.220
300000000,dolma_sample,1337,4.10,role_depth_v3,124518400,121241600,-3276800,-0.02702702702702703,68.176,72.379
300000000,dolma_sample,1337,4.10,role_depth_v4,124518400,121241600,-3276800,-0.02702702702702703,68.176,75.421
300000000,dolma_sample,1337,4.10,role_depth_v5,124518400,121241600,-3276800,-0.02702702702702703,68.176,73.708
300000000,dolma_sample,1337,4.10,role_depth_v6,124518400,121241600,-3276800,-0.02702702702702703,68.176,65.601
300000000,dolma_sample,1337,4.00,no_role_depth,160563200,155648000,-4915200,-0.031578947368421054,68.176,64.234
300000000,dolma_sample,1337,4.00,role_depth_v2,160563200,160563200,0,0.0,68.176,62.220
300000000,dolma_sample,1337,4.00,role_depth_v3,160563200,158924800,-1638400,-0.010309278350515464,68.176,72.379
300000000,dolma_sample,1337,4.00,role_depth_v4,160563200,158924800,-1638400,-0.010309278350515464,68.176,75.421
300000000,dolma_sample,1337,4.00,role_depth_v5,160563200,158924800,-1638400,-0.010309278350515464,68.176,73.708
300000000,dolma_sample,1337,4.00,role_depth_v6,160563200,155648000,-4915200,-0.031578947368421054,68.176,65.601
300000000,dolma_sample,1337,3.95,no_role_depth,183500800,181862400,-1638400,-0.009009009009009009,68.176,64.234
300000000,dolma_sample,1337,3.95,role_depth_v2,183500800,183500800,0,0.0,68.176,62.220
300000000,dolma_sample,1337,3.95,role_depth_v3,183500800,181862400,-1638400,-0.009009009009009009,68.176,72.379
300000000,dolma_sample,1337,3.95,role_depth_v4,183500800,180224000,-3276800,-0.01818181818181818,68.176,75.421
300000000,dolma_sample,1337,3.95,role_depth_v5,183500800,180224000,-3276800,-0.01818181818181818,68.176,73.708
300000000,dolma_sample,1337,3.95,role_depth_v6,183500800,180224000,-3276800,-0.01818181818181818,68.176,65.601
300000000,dolma_sample,1337,3.90,no_role_depth,209715200,209715200,0,0.0,68.176,64.234
300000000,dolma_sample,1337,3.90,role_depth_v2,209715200,209715200,0,0.0,68.176,62.220
300000000,dolma_sample,1337,3.90,role_depth_v3,209715200,209715200,0,0.0,68.176,72.379
300000000,dolma_sample,1337,3.90,role_depth_v4,209715200,208076800,-1638400,-0.007874015748031496,68.176,75.421
300000000,dolma_sample,1337,3.90,role_depth_v5,209715200,208076800,-1638400,-0.007874015748031496,68.176,73.708
300000000,dolma_sample,1337,3.90,role_depth_v6,209715200,208076800,-1638400,-0.007874015748031496,68.176,65.601
300000000,dolma_sample,1337,3.85,no_role_depth,247398400,247398400,0,0.0,68.176,64.234
300000000,dolma_sample,1337,3.85,role_depth_v2,247398400,244121600,-3276800,-0.013422818791946308,68.176,62.220
300000000,dolma_sample,1337,3.85,role_depth_v3,247398400,249036800,1638400,0.006578947368421052,68.176,72.379
300000000,dolma_sample,1337,3.85,role_depth_v4,247398400,244121600,-3276800,-0.013422818791946308,68.176,75.421
300000000,dolma_sample,1337,3.85,role_depth_v5,247398400,242483200,-4915200,-0.02027027027027027,68.176,73.708
300000000,dolma_sample,1337,3.85,role_depth_v6,247398400,244121600,-3276800,-0.013422818791946308,68.176,65.601
300000000,dolma_sample,1337,3.82,no_role_depth,281804800,285081600,3276800,0.011494252873563218,68.176,64.234
300000000,dolma_sample,1337,3.82,role_depth_v2,281804800,280166400,-1638400,-0.005847953216374269,68.176,62.220
300000000,dolma_sample,1337,3.82,role_depth_v3,281804800,288358400,6553600,0.022727272727272728,68.176,72.379
300000000,dolma_sample,1337,3.82,role_depth_v4,281804800,280166400,-1638400,-0.005847953216374269,68.176,75.421
300000000,dolma_sample,1337,3.82,role_depth_v5,281804800,280166400,-1638400,-0.005847953216374269,68.176,73.708
300000000,dolma_sample,1337,3.82,role_depth_v6,281804800,281804800,0,0.0,68.176,65.601
300000000,dolma_sample,2027,4.20,no_role_depth,95027200,93388800,-1638400,-0.017543859649122806,62.471,64.146
300000000,dolma_sample,2027,4.20,role_depth_v2,95027200,95027200,0,0.0,62.471,62.542
300000000,dolma_sample,2027,4.20,role_depth_v3,95027200,93388800,-1638400,-0.017543859649122806,62.471,63.090
300000000,dolma_sample,2027,4.20,role_depth_v4,95027200,93388800,-1638400,-0.017543859649122806,62.471,64.461
300000000,dolma_sample,2027,4.20,role_depth_v5,95027200,95027200,0,0.0,62.471,65.159
300000000,dolma_sample,2027,4.20,role_depth_v6,95027200,93388800,-1638400,-0.017543859649122806,62.471,75.559
300000000,dolma_sample,2027,4.10,no_role_depth,122880000,119603200,-3276800,-0.0273972602739726,62.471,64.146
300000000,dolma_sample,2027,4.10,role_depth_v2,122880000,124518400,1638400,0.013157894736842105,62.471,62.542
300000000,dolma_sample,2027,4.10,role_depth_v3,122880000,119603200,-3276800,-0.0273972602739726,62.471,63.090
300000000,dolma_sample,2027,4.10,role_depth_v4,122880000,119603200,-3276800,-0.0273972602739726,62.471,64.461
300000000,dolma_sample,2027,4.10,role_depth_v5,122880000,121241600,-1638400,-0.013513513513513514,62.471,65.159
300000000,dolma_sample,2027,4.10,role_depth_v6,122880000,119603200,-3276800,-0.0273972602739726,62.471,75.559
300000000,dolma_sample,2027,4.00,no_role_depth,158924800,155648000,-3276800,-0.021052631578947368,62.471,64.146
300000000,dolma_sample,2027,4.00,role_depth_v2,158924800,158924800,0,0.0,62.471,62.542
300000000,dolma_sample,2027,4.00,role_depth_v3,158924800,157286400,-1638400,-0.010416666666666666,62.471,63.090
300000000,dolma_sample,2027,4.00,role_depth_v4,158924800,155648000,-3276800,-0.021052631578947368,62.471,64.461
300000000,dolma_sample,2027,4.00,role_depth_v5,158924800,155648000,-3276800,-0.021052631578947368,62.471,65.159
300000000,dolma_sample,2027,4.00,role_depth_v6,158924800,155648000,-3276800,-0.021052631578947368,62.471,75.559
300000000,dolma_sample,2027,3.95,no_role_depth,181862400,180224000,-1638400,-0.00909090909090909,62.471,64.146
300000000,dolma_sample,2027,3.95,role_depth_v2,181862400,181862400,0,0.0,62.471,62.542
300000000,dolma_sample,2027,3.95,role_depth_v3,181862400,181862400,0,0.0,62.471,63.090
300000000,dolma_sample,2027,3.95,role_depth_v4,181862400,180224000,-1638400,-0.00909090909090909,62.471,64.461
300000000,dolma_sample,2027,3.95,role_depth_v5,181862400,181862400,0,0.0,62.471,65.159
300000000,dolma_sample,2027,3.95,role_depth_v6,181862400,180224000,-1638400,-0.00909090909090909,62.471,75.559
300000000,dolma_sample,2027,3.90,no_role_depth,209715200,209715200,0,0.0,62.471,64.146
300000000,dolma_sample,2027,3.90,role_depth_v2,209715200,211353600,1638400,0.007751937984496124,62.471,62.542
300000000,dolma_sample,2027,3.90,role_depth_v3,209715200,211353600,1638400,0.007751937984496124,62.471,63.090
300000000,dolma_sample,2027,3.90,role_depth_v4,209715200,209715200,0,0.0,62.471,64.461
300000000,dolma_sample,2027,3.90,role_depth_v5,209715200,209715200,0,0.0,62.471,65.159
300000000,dolma_sample,2027,3.90,role_depth_v6,209715200,206438400,-3276800,-0.015873015873015872,62.471,75.559
300000000,dolma_sample,2027,3.85,no_role_depth,244121600,247398400,3276800,0.013245033112582781,62.471,64.146
300000000,dolma_sample,2027,3.85,role_depth_v2,244121600,244121600,0,0.0,62.471,62.542
300000000,dolma_sample,2027,3.85,role_depth_v3,244121600,250675200,6553600,0.026143790849673203,62.471,63.090
300000000,dolma_sample,2027,3.85,role_depth_v4,244121600,244121600,0,0.0,62.471,64.461
300000000,dolma_sample,2027,3.85,role_depth_v5,244121600,244121600,0,0.0,62.471,65.159
300000000,dolma_sample,2027,3.85,role_depth_v6,244121600,245760000,1638400,0.006666666666666667,62.471,75.559
300000000,dolma_sample,2027,3.82,no_role_depth,278528000,286720000,8192000,0.02857142857142857,62.471,64.146
300000000,dolma_sample,2027,3.82,role_depth_v2,278528000,275251200,-3276800,-0.011904761904761904,62.471,62.542
300000000,dolma_sample,2027,3.82,role_depth_v3,278528000,291635200,13107200,0.0449438202247191,62.471,63.090
300000000,dolma_sample,2027,3.82,role_depth_v4,278528000,278528000,0,0.0,62.471,64.461
300000000,dolma_sample,2027,3.82,role_depth_v5,278528000,278528000,0,0.0,62.471,65.159
300000000,dolma_sample,2027,3.82,role_depth_v6,278528000,283443200,4915200,0.017341040462427744,62.471,75.559
300000000,dolma_sample,3407,4.20,no_role_depth,90112000,90112000,0,0.0,90.652,59.929
300000000,dolma_sample,3407,4.20,role_depth_v2,90112000,90112000,0,0.0,90.652,62.321
300000000,dolma_sample,3407,4.20,role_depth_v3,90112000,88473600,-1638400,-0.018518518518518517,90.652,60.434
300000000,dolma_sample,3407,4.20,role_depth_v4,90112000,90112000,0,0.0,90.652,62.590
300000000,dolma_sample,3407,4.20,role_depth_v5,90112000,90112000,0,0.0,90.652,73.454
300000000,dolma_sample,3407,4.20,role_depth_v6,90112000,90112000,0,0.0,90.652,78.664
300000000,dolma_sample,3407,4.10,no_role_depth,119603200,114688000,-4915200,-0.04285714285714286,90.652,59.929
300000000,dolma_sample,3407,4.10,role_depth_v2,119603200,121241600,1638400,0.013513513513513514,90.652,62.321
300000000,dolma_sample,3407,4.10,role_depth_v3,119603200,116326400,-3276800,-0.028169014084507043,90.652,60.434
300000000,dolma_sample,3407,4.10,role_depth_v4,119603200,116326400,-3276800,-0.028169014084507043,90.652,62.590
300000000,dolma_sample,3407,4.10,role_depth_v5,119603200,117964800,-1638400,-0.013888888888888888,90.652,73.454
300000000,dolma_sample,3407,4.10,role_depth_v6,119603200,114688000,-4915200,-0.04285714285714286,90.652,78.664
300000000,dolma_sample,3407,4.00,no_role_depth,154009600,154009600,0,0.0,90.652,59.929
300000000,dolma_sample,3407,4.00,role_depth_v2,154009600,154009600,0,0.0,90.652,62.321
300000000,dolma_sample,3407,4.00,role_depth_v3,154009600,154009600,0,0.0,90.652,60.434
300000000,dolma_sample,3407,4.00,role_depth_v4,154009600,152371200,-1638400,-0.010752688172043012,90.652,62.590
300000000,dolma_sample,3407,4.00,role_depth_v5,154009600,152371200,-1638400,-0.010752688172043012,90.652,73.454
300000000,dolma_sample,3407,4.00,role_depth_v6,154009600,152371200,-1638400,-0.010752688172043012,90.652,78.664
300000000,dolma_sample,3407,3.95,no_role_depth,176947200,173670400,-3276800,-0.018867924528301886,90.652,59.929
300000000,dolma_sample,3407,3.95,role_depth_v2,176947200,176947200,0,0.0,90.652,62.321
300000000,dolma_sample,3407,3.95,role_depth_v3,176947200,173670400,-3276800,-0.018867924528301886,90.652,60.434
300000000,dolma_sample,3407,3.95,role_depth_v4,176947200,173670400,-3276800,-0.018867924528301886,90.652,62.590
300000000,dolma_sample,3407,3.95,role_depth_v5,176947200,173670400,-3276800,-0.018867924528301886,90.652,73.454
300000000,dolma_sample,3407,3.95,role_depth_v6,176947200,172032000,-4915200,-0.02857142857142857,90.652,78.664
300000000,dolma_sample,3407,3.90,no_role_depth,201523200,201523200,0,0.0,90.652,59.929
300000000,dolma_sample,3407,3.90,role_depth_v2,201523200,201523200,0,0.0,90.652,62.321
300000000,dolma_sample,3407,3.90,role_depth_v3,201523200,201523200,0,0.0,90.652,60.434
300000000,dolma_sample,3407,3.90,role_depth_v4,201523200,198246400,-3276800,-0.01652892561983471,90.652,62.590
300000000,dolma_sample,3407,3.90,role_depth_v5,201523200,199884800,-1638400,-0.00819672131147541,90.652,73.454
300000000,dolma_sample,3407,3.90,role_depth_v6,201523200,198246400,-3276800,-0.01652892561983471,90.652,78.664
300000000,dolma_sample,3407,3.85,no_role_depth,235929600,235929600,0,0.0,90.652,59.929
300000000,dolma_sample,3407,3.85,role_depth_v2,235929600,235929600,0,0.0,90.652,62.321
300000000,dolma_sample,3407,3.85,role_depth_v3,235929600,237568000,1638400,0.006896551724137931,90.652,60.434
300000000,dolma_sample,3407,3.85,role_depth_v4,235929600,234291200,-1638400,-0.006993006993006993,90.652,62.590
300000000,dolma_sample,3407,3.85,role_depth_v5,235929600,234291200,-1638400,-0.006993006993006993,90.652,73.454
300000000,dolma_sample,3407,3.85,role_depth_v6,235929600,234291200,-1638400,-0.006993006993006993,90.652,78.664
300000000,dolma_sample,3407,3.82,no_role_depth,263782400,267059200,3276800,0.012269938650306749,90.652,59.929
300000000,dolma_sample,3407,3.82,role_depth_v2,263782400,265420800,1638400,0.006172839506172839,90.652,62.321
300000000,dolma_sample,3407,3.82,role_depth_v3,263782400,270336000,6553600,0.024242424242424242,90.652,60.434
300000000,dolma_sample,3407,3.82,role_depth_v4,263782400,262144000,-1638400,-0.00625,90.652,62.590
300000000,dolma_sample,3407,3.82,role_depth_v5,263782400,262144000,-1638400,-0.00625,90.652,73.454
300000000,dolma_sample,3407,3.82,role_depth_v6,263782400,265420800,1638400,0.006172839506172839,90.652,78.664
300000000,c4_en,1337,4.40,no_role_depth,67174400,70451200,3276800,0.046511627906976744,62.611,70.961
300000000,c4_en,1337,4.40,role_depth_v2,67174400,67174400,0,0.0,62.611,64.404
300000000,c4_en,1337,4.40,role_depth_v3,67174400,70451200,3276800,0.046511627906976744,62.611,75.934
300000000,c4_en,1337,4.40,role_depth_v4,67174400,70451200,3276800,0.046511627906976744,62.611,73.255
300000000,c4_en,1337,4.40,role_depth_v5,67174400,68812800,1638400,0.023809523809523808,62.611,71.771
300000000,c4_en,1337,4.40,role_depth_v6,67174400,70451200,3276800,0.046511627906976744,62.611,72.117
300000000,c4_en,1337,4.30,no_role_depth,90112000,90112000,0,0.0,62.611,70.961
300000000,c4_en,1337,4.30,role_depth_v2,90112000,90112000,0,0.0,62.611,64.404
300000000,c4_en,1337,4.30,role_depth_v3,90112000,90112000,0,0.0,62.611,75.934
300000000,c4_en,1337,4.30,role_depth_v4,90112000,90112000,0,0.0,62.611,73.255
300000000,c4_en,1337,4.30,role_depth_v5,90112000,91750400,1638400,0.017857142857142856,62.611,71.771
300000000,c4_en,1337,4.30,role_depth_v6,90112000,88473600,-1638400,-0.018518518518518517,62.611,72.117
300000000,c4_en,1337,4.20,no_role_depth,116326400,113049600,-3276800,-0.028985507246376812,62.611,70.961
300000000,c4_en,1337,4.20,role_depth_v2,116326400,117964800,1638400,0.013888888888888888,62.611,64.404
300000000,c4_en,1337,4.20,role_depth_v3,116326400,113049600,-3276800,-0.028985507246376812,62.611,75.934
300000000,c4_en,1337,4.20,role_depth_v4,116326400,113049600,-3276800,-0.028985507246376812,62.611,73.255
300000000,c4_en,1337,4.20,role_depth_v5,116326400,114688000,-1638400,-0.014285714285714285,62.611,71.771
300000000,c4_en,1337,4.20,role_depth_v6,116326400,113049600,-3276800,-0.028985507246376812,62.611,72.117
300000000,c4_en,1337,4.10,no_role_depth,147456000,144179200,-3276800,-0.022727272727272728,62.611,70.961
300000000,c4_en,1337,4.10,role_depth_v2,147456000,147456000,0,0.0,62.611,64.404
300000000,c4_en,1337,4.10,role_depth_v3,147456000,145817600,-1638400,-0.011235955056179775,62.611,75.934
300000000,c4_en,1337,4.10,role_depth_v4,147456000,145817600,-1638400,-0.011235955056179775,62.611,73.255
300000000,c4_en,1337,4.10,role_depth_v5,147456000,145817600,-1638400,-0.011235955056179775,62.611,71.771
300000000,c4_en,1337,4.10,role_depth_v6,147456000,142540800,-4915200,-0.034482758620689655,62.611,72.117
300000000,c4_en,1337,4.05,no_role_depth,167116800,167116800,0,0.0,62.611,70.961
300000000,c4_en,1337,4.05,role_depth_v2,167116800,167116800,0,0.0,62.611,64.404
300000000,c4_en,1337,4.05,role_depth_v3,167116800,167116800,0,0.0,62.611,75.934
300000000,c4_en,1337,4.05,role_depth_v4,167116800,167116800,0,0.0,62.611,73.255
300000000,c4_en,1337,4.05,role_depth_v5,167116800,167116800,0,0.0,62.611,71.771
300000000,c4_en,1337,4.05,role_depth_v6,167116800,163840000,-3276800,-0.02,62.611,72.117
300000000,c4_en,1337,4.00,no_role_depth,191692800,190054400,-1638400,-0.008620689655172414,62.611,70.961
300000000,c4_en,1337,4.00,role_depth_v2,191692800,191692800,0,0.0,62.611,64.404
300000000,c4_en,1337,4.00,role_depth_v3,191692800,190054400,-1638400,-0.008620689655172414,62.611,75.934
300000000,c4_en,1337,4.00,role_depth_v4,191692800,190054400,-1638400,-0.008620689655172414,62.611,73.255
300000000,c4_en,1337,4.00,role_depth_v5,191692800,190054400,-1638400,-0.008620689655172414,62.611,71.771
300000000,c4_en,1337,4.00,role_depth_v6,191692800,188416000,-3276800,-0.017391304347826087,62.611,72.117
300000000,c4_en,2027,4.40,no_role_depth,70451200,73728000,3276800,0.044444444444444446,67.572,68.324
300000000,c4_en,2027,4.40,role_depth_v2,70451200,70451200,0,0.0,67.572,66.143
300000000,c4_en,2027,4.40,role_depth_v3,70451200,73728000,3276800,0.044444444444444446,67.572,71.778
300000000,c4_en,2027,4.40,role_depth_v4,70451200,73728000,3276800,0.044444444444444446,67.572,64.467
300000000,c4_en,2027,4.40,role_depth_v5,70451200,72089600,1638400,0.022727272727272728,67.572,74.593
300000000,c4_en,2027,4.40,role_depth_v6,70451200,73728000,3276800,0.044444444444444446,67.572,65.634
300000000,c4_en,2027,4.30,no_role_depth,96665600,91750400,-4915200,-0.05357142857142857,67.572,68.324
300000000,c4_en,2027,4.30,role_depth_v2,96665600,95027200,-1638400,-0.017241379310344827,67.572,66.143
300000000,c4_en,2027,4.30,role_depth_v3,96665600,93388800,-3276800,-0.03508771929824561,67.572,71.778
300000000,c4_en,2027,4.30,role_depth_v4,96665600,93388800,-3276800,-0.03508771929824561,67.572,64.467
300000000,c4_en,2027,4.30,role_depth_v5,96665600,96665600,0,0.0,67.572,74.593
300000000,c4_en,2027,4.30,role_depth_v6,96665600,93388800,-3276800,-0.03508771929824561,67.572,65.634
300000000,c4_en,2027,4.20,no_role_depth,121241600,117964800,-3276800,-0.027777777777777776,67.572,68.324
300000000,c4_en,2027,4.20,role_depth_v2,121241600,121241600,0,0.0,67.572,66.143
300000000,c4_en,2027,4.20,role_depth_v3,121241600,117964800,-3276800,-0.027777777777777776,67.572,71.778
300000000,c4_en,2027,4.20,role_depth_v4,121241600,119603200,-1638400,-0.0136986301369863,67.572,64.467
300000000,c4_en,2027,4.20,role_depth_v5,121241600,119603200,-1638400,-0.0136986301369863,67.572,74.593
300000000,c4_en,2027,4.20,role_depth_v6,121241600,117964800,-3276800,-0.027777777777777776,67.572,65.634
300000000,c4_en,2027,4.10,no_role_depth,155648000,152371200,-3276800,-0.021505376344086023,67.572,68.324
300000000,c4_en,2027,4.10,role_depth_v2,155648000,155648000,0,0.0,67.572,66.143
300000000,c4_en,2027,4.10,role_depth_v3,155648000,154009600,-1638400,-0.010638297872340425,67.572,71.778
300000000,c4_en,2027,4.10,role_depth_v4,155648000,154009600,-1638400,-0.010638297872340425,67.572,64.467
300000000,c4_en,2027,4.10,role_depth_v5,155648000,154009600,-1638400,-0.010638297872340425,67.572,74.593
300000000,c4_en,2027,4.10,role_depth_v6,155648000,152371200,-3276800,-0.021505376344086023,67.572,65.634
300000000,c4_en,2027,4.05,no_role_depth,176947200,173670400,-3276800,-0.018867924528301886,67.572,68.324
300000000,c4_en,2027,4.05,role_depth_v2,176947200,176947200,0,0.0,67.572,66.143
300000000,c4_en,2027,4.05,role_depth_v3,176947200,175308800,-1638400,-0.009345794392523364,67.572,71.778
300000000,c4_en,2027,4.05,role_depth_v4,176947200,175308800,-1638400,-0.009345794392523364,67.572,64.467
300000000,c4_en,2027,4.05,role_depth_v5,176947200,175308800,-1638400,-0.009345794392523364,67.572,74.593
300000000,c4_en,2027,4.05,role_depth_v6,176947200,173670400,-3276800,-0.018867924528301886,67.572,65.634
300000000,c4_en,2027,4.00,no_role_depth,203161600,201523200,-1638400,-0.008130081300813009,67.572,68.324
300000000,c4_en,2027,4.00,role_depth_v2,203161600,201523200,-1638400,-0.008130081300813009,67.572,66.143
300000000,c4_en,2027,4.00,role_depth_v3,203161600,201523200,-1638400,-0.008130081300813009,67.572,71.778
300000000,c4_en,2027,4.00,role_depth_v4,203161600,201523200,-1638400,-0.008130081300813009,67.572,64.467
300000000,c4_en,2027,4.00,role_depth_v5,203161600,201523200,-1638400,-0.008130081300813009,67.572,74.593
300000000,c4_en,2027,4.00,role_depth_v6,203161600,201523200,-1638400,-0.008130081300813009,67.572,65.634
300000000,c4_en,3407,4.40,no_role_depth,67174400,70451200,3276800,0.046511627906976744,62.489,71.045
300000000,c4_en,3407,4.40,role_depth_v2,67174400,67174400,0,0.0,62.489,93.120
300000000,c4_en,3407,4.40,role_depth_v3,67174400,70451200,3276800,0.046511627906976744,62.489,72.559
300000000,c4_en,3407,4.40,role_depth_v4,67174400,70451200,3276800,0.046511627906976744,62.489,61.781
300000000,c4_en,3407,4.40,role_depth_v5,67174400,68812800,1638400,0.023809523809523808,62.489,71.417
300000000,c4_en,3407,4.40,role_depth_v6,67174400,68812800,1638400,0.023809523809523808,62.489,75.419
300000000,c4_en,3407,4.30,no_role_depth,88473600,86835200,-1638400,-0.018867924528301886,62.489,71.045
300000000,c4_en,3407,4.30,role_depth_v2,88473600,88473600,0,0.0,62.489,93.120
300000000,c4_en,3407,4.30,role_depth_v3,88473600,88473600,0,0.0,62.489,72.559
300000000,c4_en,3407,4.30,role_depth_v4,88473600,88473600,0,0.0,62.489,61.781
300000000,c4_en,3407,4.30,role_depth_v5,88473600,90112000,1638400,0.01818181818181818,62.489,71.417
300000000,c4_en,3407,4.30,role_depth_v6,88473600,88473600,0,0.0,62.489,75.419
300000000,c4_en,3407,4.20,no_role_depth,114688000,113049600,-1638400,-0.014492753623188406,62.489,71.045
300000000,c4_en,3407,4.20,role_depth_v2,114688000,114688000,0,0.0,62.489,93.120
300000000,c4_en,3407,4.20,role_depth_v3,114688000,113049600,-1638400,-0.014492753623188406,62.489,72.559
300000000,c4_en,3407,4.20,role_depth_v4,114688000,113049600,-1638400,-0.014492753623188406,62.489,61.781
300000000,c4_en,3407,4.20,role_depth_v5,114688000,114688000,0,0.0,62.489,71.417
300000000,c4_en,3407,4.20,role_depth_v6,114688000,111411200,-3276800,-0.029411764705882353,62.489,75.419
300000000,c4_en,3407,4.10,no_role_depth,147456000,144179200,-3276800,-0.022727272727272728,62.489,71.045
